,Cadence,Ground Time,Power,Vertical Oscillation,activity_type,altitude,cadence,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,speed,stance_time,stance_time_balance,stance_time_percent,step_length,temperature,timestamp,vertical_oscillation,vertical_ratio
0,0,0,0,0.0,running,337.0,86,2855.21,337.0,2.622,0.5,156,492527079,-1145885339,2.622,276.0,50.15,39.75,912.0,16,2019-01-08 13:08:31,80.0,8.68
0,0,0,0,0.0,running,337.20000000000005,86,2857.73,337.20000000000005,2.622,0.0,156,492527348,-1145885368,2.622,277.0,50.15,39.5,901.0,16,2019-01-08 13:08:32,83.0,8.87
0,0,0,0,0.0,running,337.0,86,2860.53,337.0,2.622,0.0,155,492527647,-1145885424,2.622,277.0,50.25,39.5,897.0,16,2019-01-08 13:08:33,82.0,8.87
0,0,0,0,0.0,running,337.0,86,2863.32,337.0,2.622,0.0,155,492527942,-1145885491,2.622,276.0,50.25,39.5,896.0,16,2019-01-08 13:08:34,81.0,8.78
0,0,0,0,0.0,running,337.0,87,2866.02,337.0,2.631,0.0,155,492528229,-1145885543,2.631,273.0,50.15,39.5,890.0,16,2019-01-08 13:08:35,78.0,8.59
0,0,0,0,0.0,running,337.0,88,2868.76,337.0,2.65,0.0,156,492528514,-1145885647,2.65,270.0,50.15,39.25,892.0,16,2019-01-08 13:08:36,76.0,8.46
0,0,0,0,0.0,running,337.0,88,2871.37,337.0,2.65,0.5,156,492528788,-1145885728,2.65,267.0,50.15,39.25,895.0,16,2019-01-08 13:08:37,77.0,8.37
0,0,0,0,0.0,running,337.0,88,2873.66,337.0,2.659,0.5,156,492529026,-1145885808,2.659,268.0,50.15,39.25,908.0,16,2019-01-08 13:08:38,80.0,8.59
0,0,0,0,0.0,running,337.20000000000005,88,2876.06,337.20000000000005,2.659,0.5,157,492529280,-1145885871,2.659,268.0,50.15,39.25,920.0,16,2019-01-08 13:08:39,82.0,8.59
0,0,0,0,0.0,running,337.0,88,2878.51,337.0,2.659,0.0,157,492529539,-1145885923,2.659,265.0,50.15,38.75,919.0,16,2019-01-08 13:08:40,83.0,8.68
0,0,0,0,0.0,running,337.20000000000005,88,2880.69,337.20000000000005,2.65,0.0,158,492529769,-1145885985,2.65,264.0,50.25,38.75,908.0,16,2019-01-08 13:08:41,82.0,8.46
0,0,0,0,0.0,running,337.0,88,2882.98,337.0,2.65,0.5,158,492530009,-1145886058,2.65,262.0,50.25,38.75,891.0,16,2019-01-08 13:08:42,78.0,8.46
0,0,0,0,0.0,running,337.20000000000005,88,2885.31,337.20000000000005,2.641,0.5,157,492530257,-1145886103,2.641,261.0,50.25,38.5,881.0,16,2019-01-08 13:08:43,79.0,8.68
0,0,0,0,0.0,running,337.20000000000005,88,2887.98,337.20000000000005,2.631,0.0,157,492530538,-1145886175,2.631,263.0,50.34,38.75,875.0,16,2019-01-08 13:08:44,80.0,8.96
0,0,0,0,0.0,running,337.20000000000005,88,2890.47,337.20000000000005,2.631,0.0,157,492530804,-1145886222,2.631,265.0,50.34,38.75,868.0,16,2019-01-08 13:08:45,81.0,8.96
0,0,0,0,0.0,running,336.79999999999995,87,2892.99,336.79999999999995,2.631,0.5,157,492531072,-1145886269,2.631,268.0,50.34,39.25,869.0,16,2019-01-08 13:08:46,80.0,9.06
0,0,0,0,0.0,running,336.6,87,2895.72,336.6,2.631,0.0,157,492531362,-1145886335,2.631,270.0,50.34,39.25,876.0,16,2019-01-08 13:08:47,80.0,8.96
0,0,0,0,0.0,running,336.4,87,2898.24,336.4,2.631,0.0,157,492531628,-1145886403,2.631,271.0,50.43,39.25,879.0,16,2019-01-08 13:08:48,80.0,8.87
0,0,0,0,0.0,running,336.4,87,2900.66,336.4,2.631,0.0,157,492531882,-1145886479,2.631,270.0,50.43,39.25,883.0,16,2019-01-08 13:08:49,80.0,8.87
0,0,0,0,0.0,running,336.4,87,2903.0,336.4,2.622,0.5,157,492532128,-1145886544,2.622,268.0,50.43,39.0,883.0,16,2019-01-08 13:08:50,80.0,8.87
0,0,0,0,0.0,running,336.4,88,2905.34,336.4,2.622,0.0,157,492532375,-1145886607,2.622,267.0,50.43,39.0,885.0,16,2019-01-08 13:08:51,80.0,8.96
0,0,0,0,0.0,running,336.4,88,2907.57,336.4,2.613,0.0,158,492532609,-1145886675,2.613,266.0,50.43,39.0,883.0,16,2019-01-08 13:08:52,81.0,8.96
0,0,0,0,0.0,running,336.4,88,2909.87,336.4,2.613,0.5,158,492532851,-1145886742,2.613,265.0,50.43,39.0,871.0,16,2019-01-08 13:08:53,82.0,9.15
0,0,0,0,0.0,running,336.6,88,2911.71,336.6,2.594,0.5,158,492533048,-1145886788,2.594,264.0,50.43,38.75,864.0,16,2019-01-08 13:08:54,82.0,9.15
0,0,0,0,0.0,running,336.6,88,2913.81,336.6,2.594,0.0,158,492533271,-1145886839,2.594,262.0,50.43,38.5,855.0,16,2019-01-08 13:08:55,82.0,9.25
0,0,0,0,0.0,running,336.79999999999995,88,2915.85,336.79999999999995,2.575,0.0,158,492533484,-1145886905,2.575,263.0,50.43,38.5,845.0,16,2019-01-08 13:08:56,81.0,9.25
0,0,0,0,0.0,running,336.6,87,2918.21,336.6,2.557,0.5,159,492533730,-1145886989,2.557,264.0,50.43,38.75,827.0,16,2019-01-08 13:08:57,81.0,9.37
0,0,0,0,0.0,running,336.79999999999995,87,2920.86,336.79999999999995,2.547,0.5,158,492534005,-1145887086,2.547,265.0,50.43,38.75,812.0,16,2019-01-08 13:08:58,81.0,9.56
0,0,0,0,0.0,running,336.6,87,2923.37,336.6,2.547,0.0,157,492534265,-1145887179,2.547,267.0,50.43,38.75,815.0,16,2019-01-08 13:08:59,81.0,9.65
0,0,0,0,0.0,running,336.4,87,2926.55,336.4,2.547,0.5,156,492534591,-1145887315,2.547,268.0,50.43,39.0,817.0,16,2019-01-08 13:09:00,80.0,9.56
0,0,0,0,0.0,running,336.20000000000005,87,2929.27,336.20000000000005,2.547,0.0,157,492534875,-1145887410,2.547,268.0,50.43,38.75,835.0,16,2019-01-08 13:09:01,81.0,9.56
0,0,0,0,0.0,running,336.20000000000005,87,2931.9,336.20000000000005,2.575,0.0,157,492535150,-1145887491,2.575,268.0,50.43,38.75,840.0,16,2019-01-08 13:09:02,83.7,9.65
0,0,0,0,0.0,running,336.4,87,2934.59,336.4,2.575,0.0,157,492535427,-1145887601,2.575,269.0,50.43,38.75,941.0,16,2019-01-08 13:09:03,83.7,9.15
0,0,0,0,0.0,running,336.4,87,2936.95,336.4,2.585,0.5,157,492535665,-1145887716,2.585,262.0,50.31,38.5,922.0,16,2019-01-08 13:09:04,72.2,8.78
0,0,0,0,0.0,running,336.6,92,2939.44,336.6,2.585,0.0,157,492535921,-1145887821,2.585,264.0,50.31,39.5,908.0,16,2019-01-08 13:09:05,70.2,8.59
0,0,0,0,0.0,running,336.6,90,2941.95,336.6,2.585,0.0,156,492536186,-1145887884,2.585,265.0,50.31,39.5,905.0,16,2019-01-08 13:09:06,72.2,8.37
0,0,0,0,0.0,running,336.6,90,2944.28,336.6,2.566,0.0,156,492536436,-1145887913,2.566,263.0,50.31,39.25,892.0,16,2019-01-08 13:09:07,81.0,8.68
0,0,0,0,0.0,running,336.6,90,2946.91,336.6,2.566,0.0,156,492536716,-1145887963,2.566,261.0,50.31,39.0,839.0,16,2019-01-08 13:09:08,82.0,8.87
0,0,0,0,0.0,running,336.6,89,2951.52,336.6,2.547,0.5,155,492537207,-1145888051,2.547,261.0,50.31,38.75,843.0,16,2019-01-08 13:09:10,80.0,8.96
0,0,0,0,0.0,running,336.6,89,2953.8,336.6,2.547,0.5,155,492537449,-1145888100,2.547,263.0,50.31,39.25,843.0,16,2019-01-08 13:09:11,77.0,8.68
0,0,0,0,0.0,running,336.4,90,2956.31,336.4,2.538,0.0,156,492537714,-1145888172,2.538,263.0,50.31,39.5,837.0,16,2019-01-08 13:09:12,74.0,8.68
0,0,0,0,0.0,running,336.6,90,2958.36,336.6,2.538,0.0,156,492537930,-1145888227,2.538,263.0,50.31,39.25,837.0,16,2019-01-08 13:09:13,73.0,8.68
0,0,0,0,0.0,running,336.4,90,2960.96,336.4,2.538,0.0,156,492538200,-1145888317,2.538,261.0,50.43,39.25,835.0,16,2019-01-08 13:09:14,72.2,8.37
0,0,0,0,0.0,running,336.6,91,2963.23,336.6,2.529,0.5,156,492538442,-1145888361,2.529,261.0,50.43,39.5,825.0,16,2019-01-08 13:09:15,68.2,8.28
0,0,0,0,0.0,running,336.4,92,2965.81,336.4,2.51,0.5,156,492538715,-1145888428,2.51,261.0,50.43,40.0,812.0,16,2019-01-08 13:09:16,67.2,8.18
0,0,0,0,0.0,running,336.6,92,2968.58,336.6,2.519,0.0,156,492539005,-1145888513,2.519,261.0,50.43,40.0,811.0,16,2019-01-08 13:09:17,66.2,8.18
0,0,0,0,0.0,running,336.6,92,2971.22,336.6,2.529,0.0,156,492539282,-1145888598,2.529,261.0,50.43,40.0,809.0,16,2019-01-08 13:09:18,66.2,8.0
0,0,0,0,0.0,running,336.6,92,2973.93,336.6,2.547,0.0,158,492539564,-1145888692,2.547,261.0,50.43,40.0,829.0,16,2019-01-08 13:09:19,66.2,8.0
0,0,0,0,0.0,running,336.4,92,2976.64,336.4,2.575,0.0,157,492539845,-1145888792,2.575,261.0,50.43,40.0,829.0,16,2019-01-08 13:09:20,68.2,8.0
0,0,0,0,0.0,running,336.4,91,2979.17,336.4,2.575,0.5,157,492540112,-1145888869,2.575,261.0,50.53,40.0,865.0,16,2019-01-08 13:09:21,69.2,8.0
0,0,0,0,0.0,running,336.20000000000005,91,2981.57,336.20000000000005,2.585,0.5,158,492540363,-1145888941,2.585,262.0,50.53,40.0,887.0,16,2019-01-08 13:09:22,70.2,8.0
0,0,0,0,0.0,running,336.0,90,2984.06,336.0,2.585,0.0,158,492540625,-1145889016,2.585,264.0,50.53,39.75,889.0,16,2019-01-08 13:09:23,72.2,7.9
0,0,0,0,0.0,running,336.0,90,2986.93,336.0,2.585,0.0,158,492540921,-1145889126,2.585,265.0,50.53,39.75,882.0,16,2019-01-08 13:09:24,72.2,8.0
0,0,0,0,0.0,running,336.0,90,2989.98,336.0,2.585,0.0,158,492541241,-1145889225,2.585,264.0,50.53,39.75,878.0,16,2019-01-08 13:09:25,72.2,8.0
0,0,0,0,0.0,running,336.0,90,2992.66,336.0,2.603,0.0,158,492541519,-1145889325,2.603,264.0,50.53,39.75,875.0,16,2019-01-08 13:09:26,72.2,8.0
0,0,0,0,0.0,running,336.0,89,2995.31,336.0,2.622,0.5,159,492541794,-1145889418,2.622,264.0,50.53,39.5,883.0,16,2019-01-08 13:09:27,72.2,8.0
0,0,0,0,0.0,running,336.0,89,2997.78,336.0,2.631,0.5,160,492542054,-1145889491,2.631,266.0,50.53,39.75,911.0,16,2019-01-08 13:09:28,72.2,7.81
0,0,0,0,0.0,running,336.0,89,3000.59,336.0,2.631,0.5,159,492542349,-1145889577,2.631,266.0,50.53,39.75,912.0,16,2019-01-08 13:09:29,71.2,7.68
0,0,0,0,0.0,running,335.79999999999995,89,3003.23,335.79999999999995,2.641,0.5,160,492542629,-1145889644,2.641,266.0,50.53,39.75,914.0,16,2019-01-08 13:09:30,72.2,7.68
0,0,0,0,0.0,running,336.0,89,3005.5,336.0,2.65,0.5,160,492542873,-1145889668,2.65,267.0,50.53,39.75,913.0,16,2019-01-08 13:09:31,73.0,7.9
0,0,0,0,0.0,running,336.20000000000005,89,3007.79,336.20000000000005,2.65,0.0,160,492543113,-1145889738,2.65,267.0,50.43,39.5,919.0,16,2019-01-08 13:09:32,77.0,8.09
0,0,0,0,0.0,running,336.20000000000005,88,3009.98,336.20000000000005,2.641,0.5,160,492543346,-1145889783,2.641,267.0,50.43,39.5,920.0,16,2019-01-08 13:09:33,78.0,8.09
0,0,0,0,0.0,running,336.4,88,3012.36,336.4,2.631,0.5,160,492543598,-1145889836,2.631,269.0,50.43,39.5,912.0,16,2019-01-08 13:09:34,77.0,8.18
0,0,0,0,0.0,running,336.6,88,3014.71,336.6,2.613,0.0,159,492543849,-1145889883,2.613,270.0,50.31,39.75,896.0,16,2019-01-08 13:09:35,77.0,8.37
0,0,0,0,0.0,running,336.6,88,3017.17,336.6,2.613,0.0,158,492544112,-1145889921,2.613,270.0,50.31,39.5,859.0,16,2019-01-08 13:09:36,77.0,8.46
0,0,0,0,0.0,running,337.0,88,3019.58,337.0,2.603,0.5,159,492544369,-1145889957,2.603,269.0,50.31,39.5,859.0,16,2019-01-08 13:09:37,77.0,8.46
0,0,0,0,0.0,running,337.0,89,3021.95,337.0,2.594,0.0,159,492544618,-1145890027,2.594,267.0,50.31,39.5,850.0,16,2019-01-08 13:09:38,78.0,8.78
0,0,0,0,0.0,running,337.4,89,3024.21,337.4,2.585,0.0,160,492544858,-1145890078,2.585,265.0,50.31,39.25,844.0,16,2019-01-08 13:09:39,79.0,8.96
0,0,0,0,0.0,running,337.20000000000005,89,3026.62,337.20000000000005,2.585,0.0,160,492545107,-1145890167,2.585,263.0,50.31,39.0,844.0,16,2019-01-08 13:09:40,79.0,9.15
0,0,0,0,0.0,running,337.20000000000005,88,3029.1,337.20000000000005,2.575,0.5,160,492545365,-1145890258,2.575,264.0,50.31,39.0,841.0,16,2019-01-08 13:09:41,80.0,9.25
0,0,0,0,0.0,running,337.0,88,3031.64,337.0,2.566,0.5,161,492545624,-1145890372,2.566,263.0,50.31,38.75,837.0,16,2019-01-08 13:09:42,82.0,9.37
0,0,0,0,0.0,running,336.6,88,3034.29,336.6,2.566,0.5,161,492545896,-1145890482,2.566,261.0,50.21,38.5,838.0,16,2019-01-08 13:09:43,83.0,9.46
0,0,0,0,0.0,running,336.20000000000005,88,3036.85,336.20000000000005,2.566,0.0,162,492546159,-1145890593,2.566,260.0,50.12,38.25,847.0,16,2019-01-08 13:09:44,83.0,9.56
0,0,0,0,0.0,running,336.0,88,3039.27,336.0,2.566,0.0,162,492546409,-1145890687,2.566,260.0,50.12,38.25,853.0,16,2019-01-08 13:09:45,83.0,9.46
0,0,0,0,0.0,running,335.79999999999995,88,3041.95,335.79999999999995,2.566,0.0,162,492546689,-1145890773,2.566,261.0,50.12,38.25,857.0,16,2019-01-08 13:09:46,83.7,9.56
0,0,0,0,0.0,running,335.6,88,3044.08,335.6,2.566,0.0,163,492546899,-1145890897,2.566,262.0,50.12,38.25,863.0,16,2019-01-08 13:09:47,83.7,9.56
0,0,0,0,0.0,running,335.6,87,3046.32,335.6,2.557,0.5,163,492547122,-1145891015,2.557,263.0,50.21,38.5,866.0,16,2019-01-08 13:09:48,83.7,9.46
0,0,0,0,0.0,running,335.6,87,3048.59,335.6,2.547,0.5,163,492547351,-1145891128,2.547,264.0,50.21,38.25,865.0,16,2019-01-08 13:09:49,83.7,9.46
0,0,0,0,0.0,running,335.79999999999995,87,3050.79,335.79999999999995,2.538,0.0,163,492547578,-1145891217,2.538,263.0,50.21,38.25,860.0,16,2019-01-08 13:09:50,84.7,9.56
0,0,0,0,0.0,running,335.79999999999995,87,3053.06,335.79999999999995,2.529,0.0,164,492547815,-1145891294,2.529,264.0,50.31,38.25,853.0,16,2019-01-08 13:09:51,83.7,9.46
0,0,0,0,0.0,running,336.0,87,3055.57,336.0,2.529,0.5,163,492548073,-1145891396,2.529,264.0,50.43,38.25,842.0,16,2019-01-08 13:09:52,82.0,9.46
0,0,0,0,0.0,running,335.79999999999995,87,3058.15,335.79999999999995,2.529,0.5,162,492548339,-1145891499,2.529,265.0,50.43,38.5,837.0,16,2019-01-08 13:09:53,82.0,9.56
0,0,0,0,0.0,running,336.20000000000005,87,3060.56,336.20000000000005,2.519,0.5,163,492548585,-1145891608,2.519,265.0,50.53,38.5,840.0,16,2019-01-08 13:09:54,82.0,9.65
0,0,0,0,0.0,running,336.0,87,3063.35,336.0,2.519,0.0,164,492548860,-1145891765,2.519,265.0,50.53,38.5,840.0,16,2019-01-08 13:09:55,83.0,9.56
0,0,0,0,0.0,running,335.79999999999995,87,3065.66,335.79999999999995,2.519,0.0,163,492549082,-1145891911,2.519,265.0,50.53,38.5,845.0,16,2019-01-08 13:09:56,84.7,9.84
0,0,0,0,0.0,running,335.6,87,3068.04,335.6,2.519,0.0,163,492549313,-1145892062,2.519,265.0,50.53,38.5,847.0,16,2019-01-08 13:09:57,88.7,9.84
0,0,0,0,0.0,running,335.6,87,3070.47,335.6,2.519,0.0,162,492549563,-1145892159,2.519,264.0,50.53,38.5,850.0,16,2019-01-08 13:09:58,85.7,9.75
0,0,0,0,0.0,running,335.6,87,3072.49,335.6,2.519,0.0,163,492549777,-1145892207,2.519,264.0,50.43,38.25,853.0,16,2019-01-08 13:09:59,85.7,9.75
0,0,0,0,0.0,running,335.4,87,3074.6,335.4,2.519,0.0,163,492549999,-1145892265,2.519,264.0,50.43,38.25,857.0,16,2019-01-08 13:10:00,85.7,9.75
0,0,0,0,0.0,running,335.4,87,3076.44,335.4,2.519,0.0,163,492550198,-1145892276,2.519,263.0,50.43,38.25,856.0,16,2019-01-08 13:10:01,84.7,9.75
0,0,0,0,0.0,running,335.20000000000005,87,3077.94,335.20000000000005,2.51,0.0,163,492550356,-1145892317,2.51,262.0,50.43,38.25,857.0,16,2019-01-08 13:10:02,84.7,9.65
0,0,0,0,0.0,running,335.4,87,3079.89,335.4,2.51,0.5,163,492550567,-1145892296,2.51,263.0,50.43,38.25,852.0,16,2019-01-08 13:10:03,83.7,9.65
0,0,0,0,0.0,running,335.20000000000005,87,3081.99,335.20000000000005,2.51,0.5,163,492550794,-1145892268,2.51,263.0,50.43,38.25,852.0,16,2019-01-08 13:10:04,83.7,9.75
0,0,0,0,0.0,running,335.20000000000005,87,3083.59,335.20000000000005,2.51,0.0,163,492550967,-1145892284,2.51,265.0,50.43,38.25,856.0,16,2019-01-08 13:10:05,83.7,9.65
0,0,0,0,0.0,running,335.20000000000005,86,3085.31,335.20000000000005,2.51,0.5,163,492551028,-1145892761,2.51,265.0,50.43,38.25,856.0,16,2019-01-08 13:10:06,83.7,9.65
0,0,0,0,0.0,running,335.20000000000005,86,3090.21,335.20000000000005,2.501,0.5,163,492551553,-1145892711,2.501,265.0,50.43,38.25,856.0,16,2019-01-08 13:10:07,83.0,9.65
0,0,0,0,0.0,running,335.4,86,3094.02,335.4,2.501,0.5,162,492551963,-1145892753,2.501,268.0,50.43,38.75,853.0,15,2019-01-08 13:10:08,81.0,9.46
0,0,0,0,0.0,running,335.4,87,3096.0,335.4,2.529,0.0,162,492552176,-1145892743,2.529,271.0,50.43,39.5,843.0,15,2019-01-08 13:10:09,79.0,9.37
0,0,0,0,0.0,running,335.6,88,3101.69,335.6,2.529,0.5,162,492552769,-1145892938,2.529,272.0,50.43,40.0,858.0,15,2019-01-08 13:10:10,78.0,9.15
0,0,0,0,0.0,running,335.6,87,3105.13,335.6,2.519,0.5,162,492553137,-1145892985,2.519,274.0,50.31,40.0,872.0,15,2019-01-08 13:10:11,78.0,8.96
0,0,0,0,0.0,running,335.79999999999995,86,3107.31,335.79999999999995,2.519,0.5,161,492553370,-1145892947,2.519,280.0,50.31,40.5,878.0,15,2019-01-08 13:10:12,77.0,8.78
0,0,0,0,0.0,running,335.79999999999995,86,3109.88,335.79999999999995,2.519,0.5,161,492553642,-1145893016,2.519,283.0,50.31,40.75,886.0,15,2019-01-08 13:10:13,75.0,8.28
0,0,0,0,0.0,running,336.0,86,3112.54,336.0,2.519,0.5,161,492553923,-1145893091,2.519,286.0,50.31,41.5,888.0,15,2019-01-08 13:10:14,69.2,8.18
0,0,0,0,0.0,running,336.0,86,3114.78,336.0,2.519,0.5,160,492554162,-1145893128,2.519,286.0,50.31,41.5,875.0,15,2019-01-08 13:10:15,69.2,8.18
0,0,0,0,0.0,running,336.0,87,3116.99,336.0,2.501,0.0,161,492554395,-1145893185,2.501,286.0,50.31,41.5,870.0,15,2019-01-08 13:10:16,70.2,8.18
0,0,0,0,0.0,running,336.0,87,3119.1,336.0,2.491,0.0,161,492554613,-1145893269,2.491,289.0,50.31,41.75,870.0,15,2019-01-08 13:10:17,69.2,7.9
0,0,0,0,0.0,running,336.20000000000005,87,3121.0,336.20000000000005,2.491,0.0,160,492554810,-1145893344,2.491,289.0,50.43,41.75,867.0,15,2019-01-08 13:10:18,70.2,8.09
0,0,0,0,0.0,running,336.4,86,3122.8,336.4,2.407,0.5,160,492554994,-1145893419,2.407,287.0,50.43,41.5,866.0,15,2019-01-08 13:10:19,72.2,8.18
0,0,0,0,0.0,running,336.6,86,3124.89,336.6,2.351,0.5,160,492555212,-1145893495,2.351,285.0,50.43,41.0,847.0,15,2019-01-08 13:10:20,74.0,8.37
0,0,0,0,0.0,running,336.6,86,3127.0,336.6,2.286,0.5,160,492555431,-1145893575,2.286,283.0,50.43,41.0,793.0,15,2019-01-08 13:10:21,74.0,8.68
0,0,0,0,0.0,running,336.6,87,3129.23,336.6,2.286,0.0,160,492555656,-1145893680,2.286,282.0,50.43,40.75,789.0,15,2019-01-08 13:10:22,74.0,8.87
0,0,0,0,0.0,running,337.0,86,3131.36,337.0,2.295,0.5,160,492555861,-1145893816,2.295,279.0,50.43,40.25,776.0,15,2019-01-08 13:10:23,77.0,9.15
0,0,0,0,0.0,running,337.20000000000005,86,3133.34,337.20000000000005,2.295,0.5,160,492556057,-1145893928,2.295,280.0,50.43,40.25,793.0,15,2019-01-08 13:10:24,78.0,9.46
0,0,0,0,0.0,running,337.20000000000005,86,3135.08,337.20000000000005,2.295,0.0,160,492556215,-1145894060,2.295,283.0,50.43,40.5,797.0,15,2019-01-08 13:10:25,78.0,9.37
0,0,0,0,0.0,running,337.0,86,3137.17,337.0,2.267,0.5,160,492556415,-1145894196,2.267,284.0,50.43,41.0,790.0,15,2019-01-08 13:10:26,74.0,9.15
0,0,0,0,0.0,running,336.79999999999995,87,3139.12,336.79999999999995,2.249,0.5,160,492556606,-1145894311,2.249,281.0,50.43,40.75,782.0,15,2019-01-08 13:10:27,73.0,9.06
0,0,0,0,0.0,running,336.6,89,3140.75,336.6,2.249,0.0,160,492556763,-1145894410,2.249,278.0,50.43,40.75,769.0,15,2019-01-08 13:10:28,73.0,9.37
0,0,0,0,0.0,running,336.6,89,3142.69,336.6,2.239,0.5,160,492556951,-1145894533,2.239,274.0,50.43,40.5,763.0,15,2019-01-08 13:10:29,75.0,9.65
0,0,0,0,0.0,running,336.4,89,3144.95,336.4,2.202,0.0,160,492557173,-1145894663,2.202,269.0,50.43,39.75,759.0,15,2019-01-08 13:10:30,77.0,9.75
0,0,0,0,0.0,running,336.4,89,3147.51,336.4,2.202,0.5,160,492557423,-1145894820,2.202,268.0,50.43,39.5,743.0,15,2019-01-08 13:10:31,77.0,9.84
0,0,0,0,0.0,running,336.6,89,3149.64,336.6,2.202,0.5,160,492557616,-1145894981,2.202,267.0,50.43,39.5,743.0,15,2019-01-08 13:10:32,76.0,9.84
0,0,0,0,0.0,running,336.79999999999995,90,3151.87,336.79999999999995,2.23,0.0,161,492557832,-1145895119,2.23,263.0,50.43,39.25,742.0,15,2019-01-08 13:10:33,74.0,9.75
0,0,0,0,0.0,running,337.0,90,3153.79,337.0,2.23,0.0,160,492558001,-1145895278,2.23,262.0,50.43,39.25,755.0,15,2019-01-08 13:10:34,72.2,9.25
0,0,0,0,0.0,running,337.0,89,3155.72,337.0,2.23,0.5,160,492558162,-1145895451,2.23,267.0,50.43,39.75,764.0,15,2019-01-08 13:10:35,71.2,9.25
0,0,0,0,0.0,running,337.0,89,3158.9,337.0,2.193,0.0,161,492558427,-1145895739,2.193,271.0,50.43,40.0,767.0,15,2019-01-08 13:10:37,71.2,9.15
0,0,0,0,0.0,running,337.20000000000005,89,3160.41,337.20000000000005,2.165,0.0,161,492558546,-1145895888,2.165,271.0,50.43,40.25,731.0,15,2019-01-08 13:10:38,71.2,9.37
0,0,0,0,0.0,running,337.20000000000005,89,3162.07,337.20000000000005,2.137,0.0,161,492558674,-1145896052,2.137,272.0,50.43,40.25,711.0,15,2019-01-08 13:10:39,69.2,9.46
0,0,0,0,0.0,running,337.4,89,3164.1,337.4,2.118,0.0,161,492558833,-1145896249,2.118,272.0,50.43,40.25,689.0,15,2019-01-08 13:10:40,69.2,9.75
0,0,0,0,0.0,running,337.20000000000005,89,3166.54,337.20000000000005,2.099,0.0,160,492559028,-1145896481,2.099,270.0,50.43,40.0,671.0,15,2019-01-08 13:10:41,69.2,9.84
0,0,0,0,0.0,running,337.20000000000005,89,3169.13,337.20000000000005,2.099,0.0,160,492559237,-1145896726,2.099,269.0,50.43,40.0,656.0,15,2019-01-08 13:10:42,69.2,10.34
0,0,0,0,0.0,running,337.0,89,3171.7,337.0,2.109,0.0,160,492559432,-1145896985,2.109,268.0,50.43,39.75,657.0,15,2019-01-08 13:10:43,73.0,10.43
0,0,0,0,0.0,running,337.20000000000005,88,3174.08,337.20000000000005,2.118,0.5,160,492559624,-1145897210,2.118,268.0,50.43,39.5,684.0,15,2019-01-08 13:10:44,75.0,10.53
0,0,0,0,0.0,running,337.0,89,3176.57,337.0,2.137,0.0,160,492559816,-1145897457,2.137,268.0,50.43,39.5,721.0,15,2019-01-08 13:10:45,74.0,10.15
0,0,0,0,0.0,running,337.0,89,3178.96,337.0,2.137,0.0,160,492559993,-1145897704,2.137,267.0,50.43,39.75,738.0,15,2019-01-08 13:10:46,73.0,9.75
0,0,0,0,0.0,running,336.79999999999995,89,3181.31,336.79999999999995,2.146,0.5,160,492560164,-1145897949,2.146,267.0,50.43,39.75,744.0,15,2019-01-08 13:10:47,71.2,9.56
0,0,0,0,0.0,running,337.0,89,3183.54,337.0,2.155,0.5,162,492560326,-1145898183,2.155,267.0,50.53,39.75,751.0,15,2019-01-08 13:10:48,71.2,9.56
0,0,0,0,0.0,running,336.79999999999995,89,3185.78,336.79999999999995,2.155,0.5,161,492560476,-1145898432,2.155,267.0,50.53,39.75,758.0,15,2019-01-08 13:10:49,73.0,9.56
0,0,0,0,0.0,running,337.0,88,3188.15,337.0,2.155,0.5,161,492560598,-1145898730,2.155,269.0,50.53,39.75,764.0,15,2019-01-08 13:10:50,75.0,9.56
0,0,0,0,0.0,running,336.79999999999995,88,3190.65,336.79999999999995,2.155,0.5,161,492560735,-1145899037,2.155,269.0,50.53,39.75,762.0,15,2019-01-08 13:10:51,75.0,9.65
0,0,0,0,0.0,running,336.79999999999995,88,3193.41,336.79999999999995,2.165,0.0,162,492560882,-1145899378,2.165,268.0,50.53,39.5,763.0,15,2019-01-08 13:10:52,78.0,9.75
0,0,0,0,0.0,running,336.4,88,3196.43,336.4,2.174,0.5,162,492561047,-1145899749,2.174,268.0,50.53,39.5,766.0,15,2019-01-08 13:10:53,77.0,9.75
0,0,0,0,0.0,running,336.4,88,3199.06,336.4,2.193,0.5,162,492561192,-1145900069,2.193,268.0,50.43,39.5,784.0,15,2019-01-08 13:10:54,77.0,9.46
0,0,0,0,0.0,running,336.20000000000005,88,3201.52,336.20000000000005,2.221,0.5,162,492561316,-1145900380,2.221,267.0,50.43,39.25,812.0,15,2019-01-08 13:10:55,76.0,9.37
0,0,0,0,0.0,running,336.20000000000005,88,3204.4,336.20000000000005,2.239,0.5,161,492561467,-1145900737,2.239,266.0,50.43,39.25,830.0,15,2019-01-08 13:10:56,76.0,9.25
0,0,0,0,0.0,running,336.20000000000005,88,3207.17,336.20000000000005,2.249,0.5,162,492561614,-1145901080,2.249,266.0,50.43,39.25,835.0,15,2019-01-08 13:10:57,78.0,9.25
0,0,0,0,0.0,running,336.20000000000005,88,3209.45,336.20000000000005,2.277,0.5,162,492561740,-1145901359,2.277,266.0,50.53,39.25,845.0,15,2019-01-08 13:10:58,78.0,9.06
