,altitude,cadence,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,speed,temperature,timestamp
0,302.0,88,1555.87,302.0,2.389,0.5,161,492346152,-1145797509,2.389,13,2019-01-25 13:12:17
0,302.0,90,1558.33,302.0,2.389,0.0,161,492345940,-1145797297,2.389,13,2019-01-25 13:12:18
0,302.0,91,1580.32,302.0,2.398,0.5,159,492343790,-1145796041,2.398,13,2019-01-25 13:12:27
0,302.4,91,1582.89,302.4,2.398,0.5,159,492343575,-1145795811,2.398,13,2019-01-25 13:12:28
0,301.6,89,1603.81,301.6,2.463,0.5,159,492341880,-1145794075,2.463,13,2019-01-25 13:12:36
0,301.6,90,1608.08,301.6,2.454,0.0,159,492341499,-1145793737,2.454,13,2019-01-25 13:12:38
0,301.4,90,1610.49,301.4,2.389,0.0,159,492341296,-1145793522,2.389,13,2019-01-25 13:12:39
0,301.4,88,1624.91,301.4,2.482,0.5,156,492340155,-1145792137,2.482,13,2019-01-25 13:12:45
0,301.79999999999995,88,1631.31,301.79999999999995,2.389,0.5,156,492339589,-1145791627,2.389,13,2019-01-25 13:12:48
0,301.4,87,1652.21,301.4,2.286,0.5,158,492337732,-1145789961,2.286,13,2019-01-25 13:12:57
0,301.20000000000005,87,1654.81,301.20000000000005,2.286,0.5,158,492337506,-1145789743,2.286,13,2019-01-25 13:12:58
0,301.4,91,1675.98,301.4,2.342,0.0,158,492335533,-1145788274,2.342,12,2019-01-25 13:13:07
0,301.4,90,1678.17,301.4,2.342,0.0,157,492335333,-1145788107,2.342,12,2019-01-25 13:13:08
0,302.0,90,1698.95,302.0,2.342,0.0,155,492333371,-1145786706,2.342,12,2019-01-25 13:13:17
0,302.0,90,1701.17,302.0,2.342,0.0,155,492333170,-1145786535,2.342,12,2019-01-25 13:13:18
0,302.0,87,1723.46,302.0,2.286,0.0,154,492331154,-1145784845,2.286,12,2019-01-25 13:13:28
0,301.6,85,1745.19,301.6,2.258,0.0,153,492329168,-1145783239,2.258,12,2019-01-25 13:13:38
0,301.6,85,1752.17,301.6,2.239,0.0,155,492328582,-1145782616,2.239,12,2019-01-25 13:13:41
0,301.0,87,1768.54,301.0,2.258,0.0,155,492327140,-1145781288,2.258,12,2019-01-25 13:13:48
0,301.0,87,1770.77,301.0,2.258,0.0,155,492326927,-1145781143,2.258,12,2019-01-25 13:13:49
0,301.20000000000005,86,1791.4,301.20000000000005,2.267,0.0,155,492324950,-1145779823,2.267,12,2019-01-25 13:13:58
0,301.4,87,1796.21,301.4,2.258,0.5,158,492324517,-1145779450,2.258,12,2019-01-25 13:14:00
0,301.4,88,1801.63,301.4,2.267,0.5,161,492324024,-1145779041,2.267,12,2019-01-25 13:14:02
0,301.20000000000005,88,1806.81,301.20000000000005,2.314,0.5,164,492323540,-1145778676,2.314,12,2019-01-25 13:14:04
0,301.20000000000005,88,1809.5,301.20000000000005,2.323,0.5,158,492323287,-1145778491,2.323,12,2019-01-25 13:14:05
0,301.20000000000005,87,1814.28,301.20000000000005,2.342,0.0,162,492322831,-1145778176,2.342,12,2019-01-25 13:14:07
0,301.20000000000005,87,1816.33,301.20000000000005,2.351,0.0,162,492322651,-1145778008,2.351,12,2019-01-25 13:14:08
0,301.6,86,1836.38,301.6,2.314,0.0,164,492320888,-1145776386,2.314,11,2019-01-25 13:14:17
0,301.6,87,1838.69,301.6,2.305,0.0,164,492320705,-1145776162,2.305,11,2019-01-25 13:14:18
0,301.4,86,1847.86,301.4,2.295,0.0,167,492319869,-1145775475,2.295,11,2019-01-25 13:14:22
0,301.4,87,1852.66,301.4,2.305,0.0,170,492319410,-1145775165,2.305,11,2019-01-25 13:14:24
0,301.20000000000005,87,1857.48,301.20000000000005,2.305,0.5,173,492318975,-1145774795,2.305,11,2019-01-25 13:14:26
0,301.6,88,1862.45,301.6,2.305,0.5,171,492318529,-1145774406,2.305,11,2019-01-25 13:14:28
0,302.20000000000005,87,1867.32,302.20000000000005,2.314,0.5,168,492318121,-1145773973,2.314,11,2019-01-25 13:14:30
0,302.20000000000005,88,1876.77,302.20000000000005,2.323,0.5,173,492317288,-1145773204,2.323,11,2019-01-25 13:14:34
0,301.79999999999995,88,1881.59,301.79999999999995,2.323,0.5,177,492316880,-1145772784,2.323,11,2019-01-25 13:14:36
0,301.4,88,1885.55,301.4,2.323,0.5,177,492316499,-1145772530,2.323,11,2019-01-25 13:14:38
0,302.20000000000005,91,1907.79,302.20000000000005,2.295,0.0,180,492314408,-1145771005,2.295,11,2019-01-25 13:14:48
0,302.20000000000005,90,1917.09,302.20000000000005,2.323,0.0,177,492313478,-1145770525,2.323,11,2019-01-25 13:14:52
0,302.6,90,1931.86,302.6,2.389,0.0,177,492312034,-1145769652,2.389,11,2019-01-25 13:14:58
0,301.6,88,1952.87,301.6,2.37,0.5,176,492310040,-1145768257,2.37,11,2019-01-25 13:15:07
0,301.79999999999995,88,1955.3,301.79999999999995,2.37,0.5,176,492309811,-1145768089,2.37,11,2019-01-25 13:15:08
0,301.79999999999995,87,1976.12,301.79999999999995,2.379,0.5,173,492307825,-1145766732,2.379,11,2019-01-25 13:15:17
0,302.0,87,1978.3,302.0,2.351,0.5,174,492307627,-1145766567,2.351,11,2019-01-25 13:15:18
0,302.4,88,1992.12,302.4,2.323,0.5,177,492306355,-1145765549,2.323,11,2019-01-25 13:15:24
0,302.20000000000005,87,2002.07,302.20000000000005,2.333,0.5,175,492305439,-1145764821,2.333,11,2019-01-25 13:15:28
0,302.4,87,2023.9,302.4,2.379,0.0,174,492303368,-1145763378,2.379,11,2019-01-25 13:15:37
0,302.4,87,2025.94,302.4,2.379,0.0,174,492303165,-1145763269,2.379,11,2019-01-25 13:15:38
0,302.20000000000005,87,2046.47,302.20000000000005,2.351,0.0,173,492301218,-1145761895,2.351,11,2019-01-25 13:15:47
0,302.0,87,2048.88,302.0,2.351,0.0,173,492301012,-1145761686,2.351,11,2019-01-25 13:15:48
0,301.6,87,2070.07,301.6,2.342,0.5,175,492299094,-1145760065,2.342,10,2019-01-25 13:15:57
0,301.79999999999995,88,2072.48,301.79999999999995,2.342,0.5,175,492298870,-1145759893,2.342,10,2019-01-25 13:15:58
0,301.20000000000005,86,2086.39,301.20000000000005,2.351,0.0,173,492297561,-1145758935,2.351,10,2019-01-25 13:16:04
0,301.0,87,2095.4,301.0,2.342,0.0,171,492296693,-1145758376,2.342,10,2019-01-25 13:16:08
0,300.20000000000005,86,2113.0,300.20000000000005,2.295,0.0,172,492295011,-1145757247,2.295,10,2019-01-25 13:16:16
0,300.20000000000005,86,2117.7,300.20000000000005,2.295,0.0,174,492294536,-1145757017,2.295,10,2019-01-25 13:16:18
0,300.0,87,2126.29,300.0,2.295,0.5,177,492293664,-1145756614,2.295,10,2019-01-25 13:16:22
0,299.0,86,2139.28,299.0,2.258,0.0,176,492292483,-1145755629,2.258,10,2019-01-25 13:16:28
0,298.0,90,2158.4,298.0,2.239,0.0,175,492290693,-1145754254,2.239,10,2019-01-25 13:16:37
0,297.6,88,2160.55,297.6,2.239,0.5,176,492290483,-1145754126,2.239,10,2019-01-25 13:16:38
0,297.79999999999995,87,2173.02,297.79999999999995,2.193,0.0,173,492289393,-1145753087,2.193,10,2019-01-25 13:16:44
0,298.20000000000005,88,2182.7,298.20000000000005,2.193,0.0,176,492288500,-1145752375,2.193,10,2019-01-25 13:16:48
0,298.0,87,2193.89,298.0,2.286,0.0,173,492287388,-1145751729,2.286,10,2019-01-25 13:16:52
0,299.0,86,2206.21,299.0,2.305,0.0,172,492286276,-1145750770,2.305,10,2019-01-25 13:16:57
0,299.0,86,2208.56,299.0,2.305,0.0,172,492286059,-1145750594,2.305,10,2019-01-25 13:16:58
0,300.20000000000005,86,2228.92,300.20000000000005,2.323,0.0,172,492284326,-1145748841,2.323,10,2019-01-25 13:17:06
0,300.6,86,2233.79,300.6,2.333,0.0,171,492283881,-1145748486,2.333,10,2019-01-25 13:17:08
0,300.4,90,2255.93,300.4,2.435,0.0,171,492281524,-1145748246,2.435,10,2019-01-25 13:17:17
0,300.4,90,2258.39,300.4,2.435,0.0,171,492281251,-1145748325,2.435,10,2019-01-25 13:17:18
0,300.6,88,2269.96,300.6,2.445,0.5,168,492280028,-1145748049,2.445,10,2019-01-25 13:17:23
0,300.6,87,2281.06,300.6,2.389,0.0,167,492278870,-1145747642,2.389,10,2019-01-25 13:17:28
0,300.20000000000005,86,2303.66,300.20000000000005,2.417,0.0,166,492277359,-1145745246,2.417,10,2019-01-25 13:17:37
0,300.0,87,2306.75,300.0,2.417,0.0,167,492277158,-1145744884,2.417,10,2019-01-25 13:17:38
0,300.0,87,2312.04,300.0,2.445,0.0,168,492276778,-1145744304,2.445,10,2019-01-25 13:17:40
0,300.4,88,2329.43,300.4,2.51,0.5,171,492275188,-1145743456,2.51,10,2019-01-25 13:17:47
0,300.20000000000005,87,2332.13,300.20000000000005,2.51,0.0,171,492274945,-1145743244,2.51,10,2019-01-25 13:17:48
0,300.20000000000005,87,2353.88,300.20000000000005,2.463,0.0,169,492272988,-1145741596,2.463,10,2019-01-25 13:17:57
0,300.20000000000005,87,2356.14,300.20000000000005,2.398,0.0,169,492272797,-1145741395,2.398,10,2019-01-25 13:17:58
0,300.20000000000005,86,2377.27,300.20000000000005,2.37,0.0,169,492270951,-1145739643,2.37,10,2019-01-25 13:18:07
0,300.20000000000005,86,2379.52,300.20000000000005,2.37,0.0,166,492270746,-1145739472,2.37,10,2019-01-25 13:18:08
0,300.20000000000005,86,2384.11,300.20000000000005,2.361,0.0,161,492270348,-1145739084,2.361,10,2019-01-25 13:18:10
0,299.6,86,2402.33,299.6,2.351,0.0,160,492268726,-1145737633,2.351,10,2019-01-25 13:18:18
0,300.20000000000005,86,2414.09,300.20000000000005,2.23,0.0,157,492267731,-1145736598,2.23,10,2019-01-25 13:18:25
0,300.20000000000005,87,2419.51,300.20000000000005,1.829,0.0,157,492267273,-1145736107,1.829,10,2019-01-25 13:18:28
0,299.6,89,2441.82,299.6,1.801,0.5,157,492265310,-1145734278,1.801,10,2019-01-25 13:18:38
0,300.0,87,2464.31,300.0,2.482,0.0,158,492263091,-1145733057,2.482,9,2019-01-25 13:18:46
0,300.20000000000005,88,2469.41,300.20000000000005,2.519,0.0,157,492262559,-1145732880,2.519,9,2019-01-25 13:18:48
0,300.20000000000005,87,2490.24,300.20000000000005,2.305,0.0,159,492260323,-1145732862,2.305,9,2019-01-25 13:18:57
0,300.4,87,2492.42,300.4,2.305,0.0,160,492260089,-1145732878,2.305,9,2019-01-25 13:18:58
0,299.79999999999995,87,2513.32,299.79999999999995,2.305,0.0,162,492257849,-1145732894,2.305,9,2019-01-25 13:19:07
0,299.4,86,2515.58,299.4,2.305,0.0,162,492257606,-1145732932,2.305,9,2019-01-25 13:19:08
0,299.20000000000005,86,2520.4,299.20000000000005,2.314,0.0,161,492257089,-1145732985,2.314,9,2019-01-25 13:19:10
0,298.79999999999995,88,2540.0,298.79999999999995,2.379,0.0,162,492254996,-1145733217,2.379,9,2019-01-25 13:19:18
0,298.0,88,2547.58,298.0,2.417,0.5,165,492254182,-1145733213,2.417,9,2019-01-25 13:19:21
0,297.4,88,2554.83,297.4,2.435,0.0,168,492253403,-1145733223,2.435,9,2019-01-25 13:19:24
0,297.6,87,2564.06,297.6,2.426,0.0,169,492252412,-1145733303,2.426,9,2019-01-25 13:19:28
0,297.4,93,2586.4,297.4,2.473,0.5,172,492250032,-1145733542,2.473,9,2019-01-25 13:19:37
0,297.20000000000005,93,2588.92,297.20000000000005,2.491,0.5,172,492249764,-1145733597,2.491,9,2019-01-25 13:19:38
0,297.0,90,2593.66,297.0,2.51,0.5,172,492249276,-1145733787,2.51,9,2019-01-25 13:19:40
0,296.79999999999995,86,2609.34,296.79999999999995,2.407,0.0,171,492247600,-1145733883,2.407,9,2019-01-25 13:19:48
0,297.0,86,2627.63,297.0,2.305,0.0,171,492245701,-1145733230,2.305,9,2019-01-25 13:19:58
0,297.0,85,2648.95,297.0,2.482,0.0,170,492243409,-1145733152,2.482,9,2019-01-25 13:20:05
0,297.0,86,2656.29,297.0,2.417,0.0,169,492242623,-1145733059,2.417,9,2019-01-25 13:20:08
0,297.4,85,2677.21,297.4,2.277,0.0,166,492240443,-1145732487,2.277,9,2019-01-25 13:20:17
0,297.4,85,2679.78,297.4,2.295,0.0,166,492240192,-1145732336,2.295,9,2019-01-25 13:20:18
0,298.0,85,2694.03,298.0,2.37,0.0,164,492238746,-1145731686,2.37,9,2019-01-25 13:20:24
0,298.6,84,2702.48,298.6,2.333,0.5,162,492237891,-1145731320,2.333,9,2019-01-25 13:20:28
0,299.0,83,2708.7,299.0,2.286,0.5,158,492237264,-1145731012,2.286,9,2019-01-25 13:20:31
0,299.20000000000005,83,2711.1,299.20000000000005,2.286,0.5,157,492237028,-1145730871,2.286,9,2019-01-25 13:20:32
0,299.20000000000005,86,2724.89,299.20000000000005,2.286,0.0,157,492235665,-1145730106,2.286,9,2019-01-25 13:20:38
0,299.6,88,2745.03,299.6,2.314,0.5,158,492233601,-1145729249,2.314,9,2019-01-25 13:20:47
0,299.79999999999995,88,2747.21,299.79999999999995,2.305,0.5,159,492233376,-1145729165,2.305,9,2019-01-25 13:20:48
0,299.20000000000005,87,2768.07,299.20000000000005,2.333,0.0,159,492231371,-1145727850,2.333,9,2019-01-25 13:20:57
0,299.20000000000005,87,2770.35,299.20000000000005,2.333,0.0,158,492231159,-1145727685,2.333,9,2019-01-25 13:20:58
0,299.6,87,2791.84,299.6,2.193,0.0,160,492229423,-1145725698,2.193,9,2019-01-25 13:21:08
0,299.6,85,2798.23,299.6,2.193,0.5,163,492228962,-1145725024,2.193,9,2019-01-25 13:21:11
0,299.6,85,2815.39,299.6,2.211,0.0,164,492227736,-1145723207,2.211,9,2019-01-25 13:21:18
0,299.6,84,2835.71,299.6,2.211,0.0,163,492226263,-1145721081,2.211,9,2019-01-25 13:21:27
0,299.4,84,2838.39,299.4,2.221,0.0,163,492226060,-1145720810,2.221,9,2019-01-25 13:21:28
0,299.79999999999995,87,2850.89,299.79999999999995,2.267,0.0,166,492225128,-1145719533,2.267,9,2019-01-25 13:21:33
0,300.0,86,2862.06,300.0,2.295,0.0,167,492224271,-1145718421,2.295,9,2019-01-25 13:21:38
0,300.20000000000005,86,2882.95,300.20000000000005,2.249,0.0,165,492222590,-1145716463,2.249,10,2019-01-25 13:21:48
0,300.4,84,2903.36,300.4,2.174,0.0,163,492220942,-1145714561,2.174,10,2019-01-25 13:21:58
0,300.4,85,2925.0,300.4,2.165,0.0,165,492219075,-1145712737,2.165,10,2019-01-25 13:22:08
0,300.6,87,2945.97,300.6,2.202,0.0,166,492217016,-1145711556,2.202,10,2019-01-25 13:22:17
0,300.6,87,2948.35,300.6,2.221,0.0,165,492216766,-1145711482,2.221,10,2019-01-25 13:22:18
0,300.6,87,2969.22,300.6,2.267,0.5,163,492214597,-1145710795,2.267,10,2019-01-25 13:22:27
0,300.6,87,2971.43,300.6,2.267,0.5,163,492214359,-1145710770,2.267,10,2019-01-25 13:22:28
0,300.79999999999995,89,2980.92,300.79999999999995,2.267,0.5,166,492213338,-1145710623,2.267,10,2019-01-25 13:22:32
0,301.0,90,2994.82,301.0,2.286,0.0,166,492211829,-1145710495,2.286,10,2019-01-25 13:22:38
0,300.79999999999995,91,3017.42,300.79999999999995,2.342,0.0,164,492209459,-1145709990,2.342,10,2019-01-25 13:22:47
0,300.4,91,3019.61,300.4,2.351,0.0,164,492209237,-1145709881,2.351,10,2019-01-25 13:22:48
0,300.4,91,3040.77,300.4,2.342,0.0,163,492207141,-1145708729,2.342,10,2019-01-25 13:22:57
0,300.0,91,3043.19,300.0,2.342,0.0,163,492206915,-1145708556,2.342,10,2019-01-25 13:22:58
0,300.79999999999995,87,3064.92,300.79999999999995,2.239,0.0,163,492204702,-1145707666,2.239,10,2019-01-25 13:23:08
0,300.6,86,3080.48,300.6,2.221,0.0,166,492203138,-1145706912,2.221,10,2019-01-25 13:23:15
0,300.4,86,3087.03,300.4,2.211,0.0,165,492202501,-1145706531,2.211,10,2019-01-25 13:23:18
0,300.6,84,3108.48,300.6,2.23,0.0,163,492200472,-1145705187,2.23,10,2019-01-25 13:23:27
0,300.6,84,3111.04,300.6,2.239,0.0,163,492200278,-1145704923,2.239,10,2019-01-25 13:23:28
0,300.6,85,3131.86,300.6,2.277,0.0,165,492198523,-1145703084,2.277,10,2019-01-25 13:23:37
0,300.6,86,3134.43,300.6,2.277,0.0,165,492198308,-1145702852,2.277,10,2019-01-25 13:23:38
0,300.6,85,3147.58,300.6,2.267,0.0,162,492197224,-1145701639,2.267,10,2019-01-25 13:23:44
0,300.4,85,3151.63,300.4,2.258,0.0,158,492196918,-1145701222,2.258,10,2019-01-25 13:23:46
0,300.4,86,3156.14,300.4,2.249,0.5,158,492196536,-1145700826,2.249,10,2019-01-25 13:23:48
0,300.79999999999995,85,3176.97,300.79999999999995,2.258,0.0,158,492194650,-1145699243,2.258,10,2019-01-25 13:23:57
0,300.79999999999995,85,3179.22,300.79999999999995,2.267,0.0,156,492194455,-1145699053,2.267,10,2019-01-25 13:23:58
0,300.4,85,3201.24,300.4,2.258,0.0,156,492192501,-1145697324,2.258,10,2019-01-25 13:24:08
0,300.20000000000005,86,3219.29,300.20000000000005,2.249,0.0,157,492191031,-1145695651,2.249,10,2019-01-25 13:24:16
0,300.20000000000005,84,3223.56,300.20000000000005,2.249,0.0,158,492190674,-1145695272,2.249,9,2019-01-25 13:24:18
0,300.4,85,3243.66,300.4,2.165,0.0,156,492188942,-1145693935,2.165,9,2019-01-25 13:24:28
0,300.4,84,3265.11,300.4,2.137,0.0,156,492186695,-1145693886,2.137,9,2019-01-25 13:24:38
0,300.4,86,3276.21,300.4,2.155,0.0,159,492185526,-1145693706,2.155,9,2019-01-25 13:24:43
0,300.6,86,3278.25,300.6,2.155,0.0,162,492185316,-1145693622,2.155,9,2019-01-25 13:24:44
0,300.6,86,3280.38,300.6,2.155,0.0,159,492185078,-1145693673,2.155,9,2019-01-25 13:24:45
0,300.4,86,3287.17,300.4,2.155,0.0,158,492184361,-1145693690,2.155,9,2019-01-25 13:24:48
0,300.4,87,3303.0,300.4,2.165,0.0,162,492182851,-1145692807,2.165,9,2019-01-25 13:24:55
0,300.20000000000005,85,3309.72,300.20000000000005,2.193,0.0,163,492182616,-1145691951,2.193,9,2019-01-25 13:24:58
0,300.20000000000005,85,3315.65,300.20000000000005,2.211,0.0,159,492181980,-1145691773,2.211,9,2019-01-25 13:25:00
0,300.0,84,3335.89,300.0,2.379,0.5,159,492180226,-1145690460,2.379,9,2019-01-25 13:25:08
0,299.20000000000005,86,3356.52,299.20000000000005,2.314,0.0,159,492178418,-1145688805,2.314,9,2019-01-25 13:25:17
0,299.6,85,3358.89,299.6,2.314,0.0,159,492178248,-1145688552,2.314,9,2019-01-25 13:25:18
0,299.79999999999995,84,3379.23,299.79999999999995,2.277,0.0,160,492176673,-1145686652,2.277,9,2019-01-25 13:25:27
0,300.0,84,3381.33,300.0,2.267,0.0,159,492176511,-1145686441,2.267,9,2019-01-25 13:25:28
0,300.20000000000005,83,3391.73,300.20000000000005,2.23,0.5,162,492175538,-1145685678,2.23,9,2019-01-25 13:25:33
0,300.20000000000005,82,3395.49,300.20000000000005,2.202,0.5,159,492175033,-1145685754,2.202,9,2019-01-25 13:25:35
0,300.20000000000005,81,3396.96,300.20000000000005,2.202,0.5,155,492174822,-1145685781,2.202,9,2019-01-25 13:25:36
0,300.20000000000005,81,3398.98,300.20000000000005,2.165,0.5,152,492174539,-1145686153,2.165,9,2019-01-25 13:25:38
0,299.79999999999995,0,3402.81,299.79999999999995,2.081,0.0,151,492174256,-1145686565,2.081,9,2019-01-25 13:25:41
0,299.6,0,3406.01,299.6,0.952,0.0,151,492174066,-1145686983,0.952,9,2019-01-25 13:25:43
0,299.6,0,3409.46,299.6,1.045,0.0,151,492173883,-1145687412,1.045,9,2019-01-25 13:25:46
0,299.6,58,3409.51,299.6,0.756,0.5,151,492173901,-1145687250,0.756,9,2019-01-25 13:25:48
0,300.0,58,3415.04,300.0,1.101,0.5,153,492173773,-1145686381,1.101,9,2019-01-25 13:25:52
0,300.0,58,3415.83,300.0,1.288,0.5,153,492173903,-1145686002,1.288,9,2019-01-25 13:25:54
0,300.20000000000005,58,3417.58,300.20000000000005,1.12,0.5,153,492174315,-1145685818,1.12,9,2019-01-25 13:25:56
0,300.20000000000005,58,3418.98,300.20000000000005,1.278,0.5,152,492174659,-1145685729,1.278,9,2019-01-25 13:25:58
0,300.0,58,3426.36,300.0,1.325,0.5,151,492175654,-1145685465,1.325,9,2019-01-25 13:26:01
0,300.0,0,3442.54,300.0,2.501,0.0,147,492177112,-1145683537,2.501,9,2019-01-25 13:26:07
0,300.20000000000005,0,3444.54,300.20000000000005,2.323,0.0,147,492177282,-1145683118,2.323,9,2019-01-25 13:26:08
0,300.20000000000005,0,3445.4,300.20000000000005,2.323,0.0,147,492177404,-1145682908,2.323,9,2019-01-25 13:26:09
0,300.20000000000005,58,3448.96,300.20000000000005,1.549,0.5,146,492177836,-1145682688,1.549,9,2019-01-25 13:26:12
0,300.20000000000005,58,3455.14,300.20000000000005,1.353,0.5,145,492178476,-1145682318,1.353,9,2019-01-25 13:26:17
0,300.20000000000005,58,3456.43,300.20000000000005,1.353,0.5,145,492178585,-1145682440,1.353,9,2019-01-25 13:26:18
0,301.20000000000005,87,3472.27,301.20000000000005,1.754,0.5,143,492180018,-1145683572,1.754,9,2019-01-25 13:26:27
0,301.20000000000005,88,3474.45,301.20000000000005,1.782,0.5,143,492180236,-1145683685,1.782,9,2019-01-25 13:26:28
0,300.6,88,3496.54,300.6,2.109,0.5,146,492182256,-1145685379,2.109,10,2019-01-25 13:26:38
0,300.6,88,3498.08,300.6,2.109,0.5,150,492182415,-1145685442,2.109,10,2019-01-25 13:26:39
0,300.6,88,3500.02,300.6,2.109,0.5,150,492182604,-1145685559,2.109,10,2019-01-25 13:26:40
0,301.0,92,3511.45,301.0,2.118,0.5,154,492183692,-1145686297,2.118,10,2019-01-25 13:26:45
0,301.0,92,3513.85,301.0,2.118,0.5,157,492183910,-1145686483,2.118,10,2019-01-25 13:26:46
0,301.0,91,3516.6,301.0,2.118,0.5,162,492184169,-1145686674,2.118,10,2019-01-25 13:26:47
0,301.0,91,3517.96,301.0,2.127,0.0,160,492184358,-1145686663,2.127,10,2019-01-25 13:26:48
0,301.0,90,3520.25,301.0,2.127,0.0,157,492184595,-1145686771,2.127,10,2019-01-25 13:26:49
0,301.0,88,3522.11,301.0,2.127,0.5,157,492184779,-1145686877,2.127,10,2019-01-25 13:26:50
0,301.0,87,3528.53,301.0,2.099,0.0,154,492185432,-1145687214,2.099,10,2019-01-25 13:26:53
0,301.20000000000005,87,3532.8,301.20000000000005,2.099,0.0,150,492185905,-1145687286,2.099,10,2019-01-25 13:26:55
0,301.4,87,3539.59,301.4,2.09,0.0,152,492186593,-1145687591,2.09,10,2019-01-25 13:26:58
0,301.20000000000005,85,3559.88,301.20000000000005,2.118,0.0,151,492188473,-1145689050,2.118,10,2019-01-25 13:27:07
0,301.4,85,3562.23,301.4,2.118,0.0,152,492188702,-1145689191,2.118,10,2019-01-25 13:27:08
0,301.4,86,3570.48,301.4,2.127,0.0,149,492189383,-1145689917,2.127,10,2019-01-25 13:27:11
0,301.20000000000005,88,3586.55,301.20000000000005,2.174,0.5,150,492190839,-1145691138,2.174,10,2019-01-25 13:27:18
0,301.20000000000005,86,3607.11,301.20000000000005,2.295,0.0,152,492192137,-1145693538,2.295,10,2019-01-25 13:27:24
0,301.0,86,3619.96,301.0,3.032,0.0,152,492193008,-1145694958,3.032,10,2019-01-25 13:27:28
0,301.20000000000005,86,3638.37,301.20000000000005,2.594,0.0,155,492194796,-1145696091,2.594,10,2019-01-25 13:27:35
0,301.20000000000005,86,3645.95,301.20000000000005,2.547,0.0,155,492195536,-1145696541,2.547,10,2019-01-25 13:27:38
0,301.20000000000005,85,3668.31,301.20000000000005,2.491,0.0,154,492197563,-1145698249,2.491,10,2019-01-25 13:27:47
0,301.20000000000005,85,3670.75,301.20000000000005,2.491,0.0,154,492197784,-1145698437,2.491,10,2019-01-25 13:27:48
0,301.6,88,3684.93,301.6,2.547,0.5,157,492199026,-1145699610,2.547,10,2019-01-25 13:27:54
0,301.4,87,3693.41,301.4,2.473,0.5,158,492199786,-1145700276,2.473,10,2019-01-25 13:27:58
0,301.4,86,3704.3,301.4,2.426,0.0,161,492200766,-1145701126,2.426,10,2019-01-25 13:28:03
0,301.0,86,3715.24,301.0,2.379,0.0,161,492201738,-1145702004,2.379,10,2019-01-25 13:28:08
0,301.20000000000005,86,3736.69,301.20000000000005,2.314,0.0,160,492203724,-1145703553,2.314,10,2019-01-25 13:28:18
0,301.4,86,3757.17,301.4,2.305,0.0,158,492205630,-1145705006,2.305,11,2019-01-25 13:28:27
0,301.4,87,3759.69,301.4,2.305,0.0,157,492205870,-1145705173,2.305,11,2019-01-25 13:28:28
0,300.6,84,3781.09,300.6,2.267,0.0,156,492207921,-1145706541,2.267,11,2019-01-25 13:28:38
0,301.0,87,3803.03,301.0,2.239,0.5,156,492210017,-1145707960,2.239,11,2019-01-25 13:28:48
0,300.79999999999995,87,3823.59,300.79999999999995,2.333,0.0,155,492211953,-1145709363,2.333,11,2019-01-25 13:28:57
0,300.6,87,3825.56,300.6,2.323,0.0,155,492212143,-1145709489,2.323,11,2019-01-25 13:28:58
0,300.6,85,3833.97,300.6,2.258,0.5,156,492213016,-1145709782,2.258,11,2019-01-25 13:29:02
0,301.4,88,3847.78,301.4,2.267,0.5,156,492214473,-1145710137,2.267,11,2019-01-25 13:29:08
0,301.0,87,3869.14,301.0,2.342,0.0,157,492216706,-1145710831,2.342,11,2019-01-25 13:29:17
0,301.0,87,3871.43,301.0,2.342,0.0,156,492216947,-1145710900,2.342,11,2019-01-25 13:29:18
0,301.20000000000005,87,3893.4,301.20000000000005,2.51,0.0,155,492219206,-1145711800,2.51,11,2019-01-25 13:29:27
0,301.20000000000005,87,3895.49,301.20000000000005,2.51,0.0,155,492219405,-1145711938,2.51,11,2019-01-25 13:29:28
0,300.6,85,3916.03,300.6,2.286,0.0,157,492221200,-1145713634,2.286,11,2019-01-25 13:29:37
0,300.4,86,3918.74,300.4,2.267,0.0,156,492221414,-1145713897,2.267,11,2019-01-25 13:29:38
0,300.79999999999995,84,3937.75,300.79999999999995,2.305,0.0,153,492223036,-1145715566,2.305,11,2019-01-25 13:29:46
0,300.79999999999995,84,3942.74,300.79999999999995,2.314,0.0,153,492223456,-1145716009,2.314,11,2019-01-25 13:29:48
0,300.6,87,3963.95,300.6,2.398,0.0,153,492225300,-1145717763,2.398,11,2019-01-25 13:29:56
0,300.6,87,3968.31,300.6,2.389,0.0,153,492225636,-1145718195,2.389,11,2019-01-25 13:29:58
0,300.20000000000005,86,3975.19,300.20000000000005,2.37,0.0,152,492226174,-1145718868,2.37,11,2019-01-25 13:30:01
0,300.20000000000005,86,3991.88,300.20000000000005,2.342,0.0,152,492227537,-1145720420,2.342,11,2019-01-25 13:30:08
0,300.20000000000005,87,4012.08,300.20000000000005,2.305,0.0,153,492229178,-1145722320,2.305,12,2019-01-25 13:30:17
0,300.0,87,4014.44,300.0,2.314,0.0,153,492229367,-1145722542,2.314,12,2019-01-25 13:30:18
0,300.20000000000005,86,4032.51,300.20000000000005,2.295,0.0,150,492230875,-1145724163,2.295,12,2019-01-25 13:30:26
0,300.20000000000005,85,4037.22,300.20000000000005,2.295,0.0,148,492231239,-1145724631,2.295,12,2019-01-25 13:30:28
