,altitude,cadence,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,speed,temperature,timestamp
0,313.20000000000005,86,7034.25,313.20000000000005,2.491,0.0,173,492168374,-1145670494,2.491,15,2019-01-16 23:43:21
0,313.4,85,7055.15,313.4,2.407,0.0,175,492170464,-1145671748,2.407,15,2019-01-16 23:43:30
0,313.4,85,7076.57,313.4,2.361,0.0,175,492172442,-1145673311,2.361,15,2019-01-16 23:43:38
0,313.4,86,7097.35,313.4,2.37,0.0,174,492173905,-1145675511,2.37,15,2019-01-16 23:43:47
0,314.0,90,7119.49,314.0,2.314,0.0,172,492175782,-1145677418,2.314,15,2019-01-16 23:43:57
0,313.4,91,7142.05,313.4,2.37,0.5,172,492177581,-1145679566,2.37,15,2019-01-16 23:44:05
0,313.4,94,7158.69,313.4,2.482,0.0,177,492178777,-1145681321,2.482,15,2019-01-16 23:44:11
0,313.0,92,7175.2,313.0,2.585,0.5,174,492179805,-1145683221,2.585,15,2019-01-16 23:44:17
0,312.6,90,7196.16,312.6,2.594,0.5,172,492181786,-1145684599,2.594,15,2019-01-16 23:44:25
0,313.6,88,7217.73,313.6,2.51,0.5,171,492183580,-1145686528,2.51,15,2019-01-16 23:44:34
0,313.0,88,7237.36,313.0,2.482,0.5,174,492185265,-1145688189,2.482,15,2019-01-16 23:44:42
0,313.4,86,7259.38,313.4,2.454,0.5,174,492187255,-1145689885,2.454,15,2019-01-16 23:44:51
0,313.6,86,7276.14,313.6,2.445,0.5,177,492188822,-1145691033,2.445,15,2019-01-16 23:44:58
0,313.79999999999995,90,7296.88,313.79999999999995,2.454,0.0,178,492190626,-1145692728,2.454,15,2019-01-16 23:45:06
0,313.79999999999995,90,7310.82,313.79999999999995,2.538,0.0,175,492191916,-1145693720,2.538,15,2019-01-16 23:45:11
0,313.20000000000005,86,7331.68,313.20000000000005,2.678,0.5,174,492193525,-1145695782,2.678,15,2019-01-16 23:45:18
0,313.20000000000005,86,7339.26,313.20000000000005,2.65,0.5,170,492194133,-1145696502,2.65,15,2019-01-16 23:45:21
0,313.4,86,7347.44,313.4,2.631,0.5,167,492194929,-1145697000,2.631,15,2019-01-16 23:45:24
0,313.4,86,7361.41,313.4,2.585,0.0,164,492196191,-1145698074,2.585,15,2019-01-16 23:45:30
0,313.20000000000005,86,7383.81,313.20000000000005,2.463,0.0,164,492198217,-1145699797,2.463,15,2019-01-16 23:45:40
0,313.20000000000005,85,7404.78,313.20000000000005,2.445,0.0,165,492200179,-1145701266,2.445,15,2019-01-16 23:45:49
0,313.0,85,7421.75,313.0,2.435,0.0,169,492201718,-1145702563,2.435,15,2019-01-16 23:45:56
0,313.20000000000005,86,7443.82,313.20000000000005,2.454,0.5,168,492203804,-1145704054,2.454,15,2019-01-16 23:46:05
0,313.0,87,7451.88,313.0,2.482,0.5,171,492204566,-1145704598,2.482,15,2019-01-16 23:46:08
0,313.0,86,7473.08,313.0,2.463,0.5,170,492206633,-1145705867,2.463,15,2019-01-16 23:46:17
0,313.20000000000005,86,7495.15,313.20000000000005,2.454,0.0,170,492208737,-1145707311,2.454,15,2019-01-16 23:46:26
0,313.0,86,7515.68,313.0,2.473,0.0,171,492210657,-1145708747,2.473,15,2019-01-16 23:46:34
0,312.79999999999995,85,7535.95,312.79999999999995,2.482,0.0,171,492212615,-1145709997,2.482,15,2019-01-16 23:46:42
0,313.20000000000005,85,7556.55,313.20000000000005,2.529,0.0,169,492214775,-1145710622,2.529,15,2019-01-16 23:46:50
0,313.4,86,7579.26,313.4,2.538,0.0,169,492217166,-1145711249,2.538,15,2019-01-16 23:46:59
0,313.6,86,7597.26,313.6,2.547,0.5,166,492218997,-1145712072,2.547,15,2019-01-16 23:47:06
0,313.4,87,7609.33,313.4,2.538,0.5,169,492220083,-1145713009,2.538,15,2019-01-16 23:47:11
0,313.0,86,7629.8,313.0,2.519,0.5,172,492221814,-1145714795,2.519,15,2019-01-16 23:47:19
0,313.0,86,7642.18,313.0,2.529,0.5,169,492222810,-1145715960,2.529,15,2019-01-16 23:47:24
0,312.79999999999995,85,7664.02,312.79999999999995,2.482,0.0,169,492224547,-1145718037,2.482,15,2019-01-16 23:47:33
0,312.6,86,7685.49,312.6,2.407,0.0,168,492226172,-1145720183,2.407,15,2019-01-16 23:47:43
0,312.4,86,7694.59,312.4,2.37,0.0,170,492226823,-1145721149,2.37,15,2019-01-16 23:47:47
0,312.4,86,7709.94,312.4,2.389,0.0,174,492227995,-1145722680,2.389,15,2019-01-16 23:47:53
0,312.20000000000005,86,7720.43,312.20000000000005,2.407,0.0,177,492228897,-1145723587,2.407,15,2019-01-16 23:47:57
0,312.0,85,7741.45,312.0,2.37,0.0,178,492230643,-1145725474,2.37,15,2019-01-16 23:48:06
0,311.6,85,7763.31,311.6,2.426,0.0,177,492232545,-1145727292,2.426,15,2019-01-16 23:48:14
0,311.79999999999995,85,7782.03,311.79999999999995,2.426,0.0,174,492234341,-1145728475,2.426,15,2019-01-16 23:48:22
0,311.79999999999995,83,7804.2,311.79999999999995,2.361,0.5,173,492236552,-1145729679,2.361,15,2019-01-16 23:48:32
0,311.6,86,7822.64,311.6,2.351,0.0,169,492238324,-1145730838,2.351,15,2019-01-16 23:48:40
0,311.4,85,7826.41,311.4,2.323,0.0,172,492238705,-1145731021,2.323,15,2019-01-16 23:48:42
0,310.79999999999995,86,7840.03,310.79999999999995,2.305,0.0,169,492240054,-1145731774,2.305,15,2019-01-16 23:48:48
0,310.6,86,7842.6,310.6,2.305,0.0,166,492240303,-1145731932,2.305,15,2019-01-16 23:48:49
0,310.4,86,7844.94,310.4,2.305,0.0,165,492240533,-1145732065,2.305,15,2019-01-16 23:48:50
0,310.4,83,7855.78,310.4,2.323,0.5,168,492241609,-1145732656,2.323,15,2019-01-16 23:48:54
0,310.4,83,7866.57,310.4,2.463,0.5,171,492242701,-1145733196,2.463,15,2019-01-16 23:48:58
0,309.79999999999995,83,7887.37,309.79999999999995,2.398,0.5,172,492244891,-1145733347,2.398,15,2019-01-16 23:49:07
0,309.6,84,7907.46,309.6,2.351,0.0,173,492246971,-1145733228,2.351,15,2019-01-16 23:49:18
0,309.6,84,7917.24,309.6,2.351,0.0,169,492247826,-1145733175,2.351,15,2019-01-16 23:49:21
0,309.79999999999995,83,7930.83,309.79999999999995,2.361,0.5,167,492248349,-1145733767,2.361,15,2019-01-16 23:49:24
0,309.79999999999995,84,7951.7,309.79999999999995,2.529,0.0,165,492250546,-1145733291,2.529,15,2019-01-16 23:49:31
0,310.20000000000005,86,7972.48,310.20000000000005,2.519,0.0,165,492252770,-1145733181,2.519,15,2019-01-16 23:49:39
0,310.79999999999995,84,7993.29,310.79999999999995,2.407,0.5,165,492255000,-1145733046,2.407,15,2019-01-16 23:49:48
0,311.4,82,8014.62,311.4,2.37,0.5,167,492257267,-1145732667,2.37,15,2019-01-16 23:49:57
0,312.20000000000005,82,8035.58,312.20000000000005,2.239,0.5,167,492259518,-1145732681,2.239,15,2019-01-16 23:50:08
0,312.20000000000005,56,8050.16,312.20000000000005,1.456,0.5,164,492261080,-1145732871,1.456,15,2019-01-16 23:50:18
0,312.4,56,8058.36,312.4,1.4,0.5,161,492261961,-1145732853,1.4,15,2019-01-16 23:50:24
0,312.4,56,8059.9,312.4,1.484,0.5,161,492262125,-1145732885,1.484,15,2019-01-16 23:50:25
0,312.6,85,8078.45,312.6,2.23,0.0,158,492264062,-1145733415,2.23,15,2019-01-16 23:50:35
0,312.6,85,8091.62,312.6,2.603,0.0,155,492265313,-1145734287,2.603,15,2019-01-16 23:50:40
0,313.20000000000005,86,8108.84,313.20000000000005,2.37,0.0,152,492266872,-1145735590,2.37,15,2019-01-16 23:50:48
0,313.4,85,8115.94,313.4,2.333,0.0,155,492267525,-1145736111,2.333,15,2019-01-16 23:50:51
0,313.20000000000005,86,8120.7,313.20000000000005,2.333,0.5,161,492267970,-1145736447,2.333,15,2019-01-16 23:50:53
0,313.0,86,8122.91,313.0,2.323,0.5,164,492268177,-1145736600,2.323,15,2019-01-16 23:50:54
0,313.0,86,8125.16,313.0,2.314,0.0,167,492268394,-1145736744,2.314,15,2019-01-16 23:50:55
0,312.79999999999995,85,8127.23,312.79999999999995,2.295,0.0,170,492268583,-1145736898,2.295,15,2019-01-16 23:50:56
0,312.6,85,8129.8,312.6,2.286,0.0,170,492268823,-1145737081,2.286,15,2019-01-16 23:50:57
0,312.6,85,8132.62,312.6,2.295,0.0,167,492269099,-1145737246,2.295,15,2019-01-16 23:50:58
0,312.4,84,8153.74,312.4,2.379,0.0,166,492271117,-1145738594,2.379,15,2019-01-16 23:51:06
0,312.4,85,8170.14,312.4,2.351,0.0,169,492272638,-1145739765,2.351,15,2019-01-16 23:51:13
0,312.4,85,8175.53,312.4,2.361,0.0,172,492273116,-1145740199,2.361,15,2019-01-16 23:51:15
0,312.0,85,8197.19,312.0,2.342,0.0,173,492275111,-1145741773,2.342,15,2019-01-16 23:51:24
0,312.4,86,8219.51,312.4,2.37,0.5,171,492277151,-1145743440,2.37,15,2019-01-16 23:51:33
0,312.4,86,8239.85,312.4,2.333,0.0,171,492279085,-1145744812,2.333,15,2019-01-16 23:51:42
0,312.79999999999995,86,8259.3,312.79999999999995,2.314,0.5,167,492280976,-1145745964,2.314,15,2019-01-16 23:51:50
0,312.79999999999995,86,8261.59,312.79999999999995,2.323,0.0,162,492281207,-1145746083,2.323,15,2019-01-16 23:51:51
0,312.6,86,8263.59,312.6,2.323,0.0,163,492281395,-1145746223,2.323,15,2019-01-16 23:51:52
0,312.6,86,8265.7,312.6,2.314,0.0,167,492281622,-1145746268,2.314,15,2019-01-16 23:51:53
0,312.6,86,8267.73,312.6,2.314,0.0,172,492281841,-1145746311,2.314,15,2019-01-16 23:51:54
0,312.6,86,8272.83,312.6,2.314,0.0,175,492282404,-1145746391,2.314,15,2019-01-16 23:51:56
0,313.20000000000005,87,8287.32,313.20000000000005,2.314,0.5,179,492283714,-1145747461,2.314,15,2019-01-16 23:52:02
0,312.6,88,8309.97,312.6,2.398,0.5,178,492285439,-1145749782,2.398,15,2019-01-16 23:52:10
0,311.4,88,8324.38,311.4,2.529,0.5,177,492286674,-1145751019,2.529,15,2019-01-16 23:52:15
0,311.4,86,8334.37,311.4,2.575,0.5,174,492287510,-1145751913,2.575,15,2019-01-16 23:52:19
0,310.4,86,8350.62,310.4,2.659,0.5,171,492288802,-1145753454,2.659,15,2019-01-16 23:52:25
0,310.20000000000005,86,8358.98,310.20000000000005,2.622,0.5,171,492289514,-1145754172,2.622,15,2019-01-16 23:52:29
0,310.4,86,8372.63,310.4,2.585,0.5,172,492290627,-1145755432,2.585,15,2019-01-16 23:52:35
0,310.4,86,8376.88,310.4,2.566,0.0,171,492290840,-1145755906,2.566,15,2019-01-16 23:52:37
0,310.79999999999995,86,8399.13,310.79999999999995,2.613,0.5,173,492293175,-1145756636,2.613,15,2019-01-16 23:52:44
0,311.20000000000005,86,8407.19,311.20000000000005,2.631,0.5,174,492293988,-1145757031,2.631,15,2019-01-16 23:52:47
0,311.79999999999995,86,8418.71,311.79999999999995,2.51,0.5,171,492295168,-1145757525,2.51,15,2019-01-16 23:52:52
0,312.4,85,8428.54,312.4,2.491,0.0,172,492296160,-1145758005,2.491,15,2019-01-16 23:52:56
0,313.0,85,8449.85,313.0,2.463,0.0,173,492298250,-1145759231,2.463,15,2019-01-16 23:53:05
0,312.79999999999995,85,8467.39,312.79999999999995,2.482,0.0,170,492299950,-1145760313,2.482,15,2019-01-16 23:53:12
0,312.79999999999995,85,8475.74,312.79999999999995,2.454,0.0,173,492300763,-1145760815,2.454,15,2019-01-16 23:53:16
0,313.20000000000005,85,8484.78,313.20000000000005,2.417,0.0,169,492301651,-1145761340,2.417,15,2019-01-16 23:53:20
0,313.20000000000005,85,8500.22,313.20000000000005,2.435,0.0,172,492303100,-1145762408,2.435,15,2019-01-16 23:53:26
0,313.20000000000005,83,8505.71,313.20000000000005,2.435,0.5,175,492303634,-1145762742,2.435,15,2019-01-16 23:53:28
0,313.0,86,8516.31,313.0,2.482,0.5,178,492304614,-1145763510,2.482,15,2019-01-16 23:53:32
0,313.0,86,8520.38,313.0,2.445,0.5,183,492304978,-1145763828,2.445,15,2019-01-16 23:53:34
0,313.0,86,8522.91,313.0,2.445,0.5,183,492305215,-1145764003,2.445,15,2019-01-16 23:53:35
0,313.20000000000005,86,8530.28,313.20000000000005,2.463,0.5,186,492305908,-1145764511,2.463,15,2019-01-16 23:53:38
0,313.4,86,8532.57,313.4,2.454,0.5,186,492306114,-1145764690,2.454,15,2019-01-16 23:53:39
0,313.20000000000005,84,8554.58,313.20000000000005,2.473,0.0,184,492308139,-1145766308,2.473,15,2019-01-16 23:53:48
0,313.6,86,8566.87,313.6,2.501,0.0,183,492309256,-1145767241,2.501,15,2019-01-16 23:53:53
0,313.4,85,8581.7,313.4,2.491,0.5,180,492310602,-1145768365,2.491,15,2019-01-16 23:53:59
0,313.6,86,8602.5,313.6,2.51,0.0,179,492312424,-1145770078,2.51,15,2019-01-16 23:54:07
0,313.4,86,8624.46,313.4,2.65,0.5,179,492314628,-1145771192,2.65,15,2019-01-16 23:54:14
0,313.6,88,8646.82,313.6,2.445,0.5,180,492316735,-1145772691,2.445,15,2019-01-16 23:54:23
0,313.6,86,8663.75,313.6,2.211,0.0,177,492318297,-1145773923,2.211,15,2019-01-16 23:54:31
0,313.6,86,8674.69,313.6,2.323,0.5,174,492319279,-1145774774,2.323,15,2019-01-16 23:54:35
0,313.6,85,8695.68,313.6,2.305,0.0,174,492321202,-1145776322,2.305,15,2019-01-16 23:54:44
0,313.79999999999995,85,8716.6,313.79999999999995,2.351,0.0,173,492323135,-1145777843,2.351,15,2019-01-16 23:54:52
0,313.4,88,8739.1,313.4,2.697,0.5,173,492325292,-1145779286,2.697,15,2019-01-16 23:54:59
0,314.20000000000005,88,8758.43,314.20000000000005,2.725,0.5,176,492327091,-1145780657,2.725,15,2019-01-16 23:55:06
0,314.20000000000005,88,8779.09,314.20000000000005,2.659,0.5,177,492329022,-1145782101,2.659,15,2019-01-16 23:55:14
0,313.79999999999995,88,8785.02,313.79999999999995,2.706,0.5,172,492329584,-1145782500,2.706,15,2019-01-16 23:55:16
0,314.0,88,8800.93,314.0,2.762,0.5,175,492331030,-1145783707,2.762,15,2019-01-16 23:55:22
0,314.4,87,8808.45,314.4,2.734,0.5,176,492331708,-1145784291,2.734,15,2019-01-16 23:55:25
0,314.20000000000005,86,8818.68,314.20000000000005,2.715,0.5,179,492332642,-1145785057,2.715,15,2019-01-16 23:55:29
0,314.4,85,8840.5,314.4,2.659,0.0,181,492334659,-1145786638,2.659,15,2019-01-16 23:55:38
0,314.4,84,8860.62,314.4,2.622,0.0,181,492336556,-1145788016,2.622,15,2019-01-16 23:55:46
0,314.4,86,8881.94,314.4,2.538,0.5,178,492338488,-1145789629,2.538,15,2019-01-16 23:55:55
0,314.4,86,8904.38,314.4,2.501,0.5,178,492340527,-1145791330,2.501,15,2019-01-16 23:56:04
0,314.6,86,8925.06,314.6,2.51,0.0,181,492342372,-1145792966,2.51,15,2019-01-16 23:56:12
0,314.6,85,8938.09,314.6,2.51,0.0,178,492343478,-1145794097,2.51,15,2019-01-16 23:56:17
0,314.6,85,8959.99,314.6,2.482,0.0,179,492345574,-1145795509,2.482,15,2019-01-16 23:56:26
0,314.4,85,8980.76,314.4,2.501,0.0,179,492347519,-1145796956,2.501,15,2019-01-16 23:56:34
0,314.79999999999995,84,9001.16,314.79999999999995,2.51,0.0,180,492349483,-1145798221,2.51,15,2019-01-16 23:56:42
0,314.20000000000005,85,9013.25,314.20000000000005,2.501,0.0,177,492350675,-1145798903,2.501,15,2019-01-16 23:56:47
0,314.20000000000005,86,9024.72,314.20000000000005,2.482,0.0,174,492351848,-1145799407,2.482,15,2019-01-16 23:56:52
0,314.20000000000005,86,9044.78,314.20000000000005,2.463,0.0,173,492353727,-1145800800,2.463,15,2019-01-16 23:57:00
0,313.4,86,9062.68,313.4,2.473,0.0,176,492355425,-1145801992,2.473,15,2019-01-16 23:57:07
0,313.4,86,9065.18,313.4,2.473,0.5,176,492355671,-1145802137,2.473,15,2019-01-16 23:57:08
0,313.79999999999995,88,9077.42,313.79999999999995,2.454,0.5,179,492356883,-1145802784,2.454,15,2019-01-16 23:57:13
0,314.0,87,9084.51,314.0,2.445,0.5,175,492357621,-1145803030,2.445,15,2019-01-16 23:57:16
0,314.20000000000005,87,9103.93,314.20000000000005,2.445,0.5,175,492359658,-1145803696,2.445,15,2019-01-16 23:57:24
0,314.4,86,9123.71,314.4,2.417,0.5,174,492361711,-1145804415,2.417,15,2019-01-16 23:57:32
0,314.6,86,9130.87,314.6,2.407,0.5,178,492362454,-1145804666,2.407,15,2019-01-16 23:57:35
0,314.6,86,9133.96,314.6,2.407,0.5,183,492362777,-1145804772,2.407,15,2019-01-16 23:57:36
0,314.6,86,9136.53,314.6,2.417,0.5,187,492363043,-1145804870,2.417,15,2019-01-16 23:57:37
0,314.4,86,9143.86,314.4,2.426,0.5,184,492363801,-1145805147,2.426,15,2019-01-16 23:57:40
0,314.4,86,9165.81,314.4,2.407,0.0,183,492366125,-1145805631,2.407,15,2019-01-16 23:57:49
0,314.20000000000005,86,9174.22,314.20000000000005,2.426,0.0,180,492367009,-1145805877,2.426,15,2019-01-16 23:57:52
0,314.20000000000005,85,9184.55,314.20000000000005,2.445,0.0,177,492368100,-1145806188,2.445,15,2019-01-16 23:57:56
0,314.4,86,9205.11,314.4,2.482,0.0,177,492370224,-1145806979,2.482,15,2019-01-16 23:58:04
0,314.0,85,9226.54,314.0,2.529,0.0,177,492372449,-1145807741,2.529,15,2019-01-16 23:58:12
0,313.79999999999995,85,9238.83,313.79999999999995,2.538,0.0,174,492373570,-1145808666,2.538,15,2019-01-16 23:58:17
0,313.4,85,9260.77,313.4,2.529,0.0,176,492375492,-1145810462,2.529,15,2019-01-16 23:58:26
0,312.4,86,9281.52,312.4,2.501,0.0,176,492377326,-1145812137,2.501,15,2019-01-16 23:58:35
0,314.0,86,9303.46,314.0,2.463,0.0,176,492379634,-1145812793,2.463,15,2019-01-16 23:58:44
0,314.20000000000005,85,9307.82,314.20000000000005,2.463,0.5,177,492380064,-1145812562,2.463,15,2019-01-16 23:58:46
0,314.6,83,9310.26,314.6,2.417,0.5,177,492379945,-1145812216,2.417,15,2019-01-16 23:58:48
0,315.6,79,9332.02,315.6,1.801,0.0,176,492378198,-1145810152,1.801,15,2019-01-16 23:59:00
0,315.79999999999995,78,9338.64,315.79999999999995,1.838,0.5,175,492377632,-1145809581,1.838,15,2019-01-16 23:59:04
0,316.20000000000005,80,9359.69,316.20000000000005,2.407,0.5,174,492377469,-1145812467,2.407,15,2019-01-16 23:59:13
0,315.79999999999995,86,9380.41,315.79999999999995,2.193,0.0,174,492377628,-1145815408,2.193,15,2019-01-16 23:59:22
0,315.6,86,9382.39,315.6,2.137,0.0,174,492377617,-1145815694,2.137,15,2019-01-16 23:59:23
0,314.4,91,9399.79,314.4,2.342,0.5,175,492377511,-1145818163,2.342,15,2019-01-16 23:59:32
0,315.20000000000005,86,9421.68,315.20000000000005,2.715,0.0,177,492377451,-1145821269,2.715,15,2019-01-16 23:59:40
0,314.79999999999995,88,9443.42,314.79999999999995,2.715,0.5,179,492377688,-1145824350,2.715,15,2019-01-16 23:59:48
0,314.20000000000005,86,9464.59,314.20000000000005,2.706,0.5,178,492377784,-1145827354,2.706,15,2019-01-16 23:59:56
0,313.6,89,9486.49,313.6,2.715,0.5,176,492377899,-1145830456,2.715,15,2019-01-17 00:00:04
0,313.4,89,9489.1,313.4,2.715,0.5,176,492377847,-1145830823,2.715,15,2019-01-17 00:00:05
0,313.6,87,9509.6,313.6,2.669,0.5,174,492377823,-1145833706,2.669,15,2019-01-17 00:00:13
0,313.20000000000005,86,9530.92,313.20000000000005,2.659,0.5,175,492377922,-1145836740,2.659,15,2019-01-17 00:00:21
0,313.79999999999995,85,9549.4,313.79999999999995,2.575,0.0,172,492377787,-1145839367,2.575,15,2019-01-17 00:00:29
0,314.0,86,9570.44,314.0,2.547,0.0,171,492377818,-1145842356,2.547,15,2019-01-17 00:00:37
0,314.20000000000005,85,9591.01,314.20000000000005,2.519,0.0,174,492377837,-1145845274,2.519,15,2019-01-17 00:00:45
0,313.79999999999995,86,9613.58,313.79999999999995,2.566,0.0,176,492377807,-1145848475,2.566,15,2019-01-17 00:00:53
0,314.0,86,9634.76,314.0,2.585,0.5,176,492377984,-1145851481,2.585,15,2019-01-17 00:01:01
0,314.20000000000005,86,9656.03,314.20000000000005,2.603,0.5,175,492377967,-1145854466,2.603,15,2019-01-17 00:01:09
0,314.4,86,9663.53,314.4,2.594,0.0,175,492377815,-1145855514,2.594,15,2019-01-17 00:01:12
0,314.6,86,9684.7,314.6,2.594,0.0,174,492377698,-1145858514,2.594,15,2019-01-17 00:01:20
0,314.79999999999995,85,9705.11,314.79999999999995,2.585,0.0,176,492377668,-1145861410,2.585,15,2019-01-17 00:01:28
0,314.79999999999995,84,9725.99,314.79999999999995,2.566,0.5,175,492377802,-1145864383,2.566,15,2019-01-17 00:01:36
0,314.79999999999995,86,9748.58,314.79999999999995,2.631,0.0,174,492377578,-1145867583,2.631,15,2019-01-17 00:01:44
0,315.6,88,9756.85,315.6,2.65,0.5,175,492377612,-1145868759,2.65,15,2019-01-17 00:01:47
0,315.79999999999995,90,9773.94,315.79999999999995,2.706,0.5,178,492377565,-1145871188,2.706,15,2019-01-17 00:01:53
0,315.79999999999995,86,9796.33,315.79999999999995,2.603,0.0,176,492377594,-1145874379,2.603,15,2019-01-17 00:02:02
0,315.20000000000005,86,9803.41,315.20000000000005,2.575,0.0,177,492377601,-1145875386,2.575,15,2019-01-17 00:02:05
0,315.6,88,9825.08,315.6,2.575,0.5,177,492377889,-1145878442,2.575,15,2019-01-17 00:02:13
0,316.0,86,9845.11,316.0,2.557,0.0,176,492378023,-1145881291,2.557,15,2019-01-17 00:02:21
0,316.4,85,9865.33,316.4,2.557,0.0,177,492378090,-1145884163,2.557,15,2019-01-17 00:02:29
0,316.6,84,9869.94,316.6,2.538,0.0,176,492378070,-1145884818,2.538,15,2019-01-17 00:02:31
0,317.0,87,9882.63,317.0,2.473,0.5,176,492378206,-1145886610,2.473,15,2019-01-17 00:02:37
0,317.79999999999995,58,9893.01,317.79999999999995,1.773,0.5,177,492377891,-1145888145,1.773,15,2019-01-17 00:02:43
0,318.79999999999995,58,9900.92,318.79999999999995,1.54,0.5,178,492377928,-1145889259,1.54,15,2019-01-17 00:02:48
0,319.79999999999995,52,9914.17,319.79999999999995,1.39,0.5,176,492378109,-1145891156,1.39,15,2019-01-17 00:02:57
0,320.20000000000005,51,9927.96,320.20000000000005,1.418,0.0,173,492378076,-1145893079,1.418,15,2019-01-17 00:03:07
0,320.6,55,9932.76,320.6,1.372,0.0,170,492378083,-1145893771,1.372,15,2019-01-17 00:03:11
0,321.0,54,9935.44,321.0,1.372,0.5,169,492378072,-1145894153,1.372,15,2019-01-17 00:03:13
0,321.4,53,9945.48,321.4,1.372,0.5,166,492378062,-1145895576,1.372,15,2019-01-17 00:03:20
0,321.79999999999995,55,9951.46,321.79999999999995,1.381,0.5,164,492377874,-1145896393,1.381,15,2019-01-17 00:03:24
0,322.20000000000005,56,9954.51,322.20000000000005,1.39,0.0,162,492377852,-1145896824,1.39,15,2019-01-17 00:03:26
0,323.20000000000005,56,9958.65,323.20000000000005,1.362,0.5,160,492377800,-1145897408,1.362,15,2019-01-17 00:03:30
0,323.4,57,9959.97,323.4,1.325,0.0,160,492377810,-1145897599,1.325,15,2019-01-17 00:03:31
0,324.4,58,9969.66,324.4,1.316,0.5,158,492377709,-1145898975,1.316,15,2019-01-17 00:03:38
0,325.0,58,9975.55,325.0,1.26,0.5,156,492377692,-1145899833,1.26,15,2019-01-17 00:03:43
0,325.4,55,9980.79,325.4,1.213,0.0,155,492377746,-1145900591,1.213,15,2019-01-17 00:03:47
0,326.6,55,9987.66,326.6,1.278,0.0,154,492377894,-1145901565,1.278,15,2019-01-17 00:03:51
0,327.79999999999995,56,9996.74,327.79999999999995,1.306,0.5,153,492377838,-1145902864,1.306,15,2019-01-17 00:03:58
0,329.0,56,10003.17,329.0,1.269,0.5,151,492377904,-1145903783,1.269,15,2019-01-17 00:04:03
0,330.0,58,10011.83,330.0,1.241,0.0,148,492377852,-1145905022,1.241,15,2019-01-17 00:04:10
0,330.20000000000005,58,10013.12,330.20000000000005,1.222,0.0,148,492377848,-1145905210,1.222,15,2019-01-17 00:04:11
0,331.20000000000005,54,10018.4,331.20000000000005,1.194,0.0,146,492377839,-1145905968,1.194,15,2019-01-17 00:04:16
0,331.6,54,10019.18,331.6,1.185,0.0,146,492377831,-1145906085,1.185,15,2019-01-17 00:04:17
0,332.20000000000005,56,10024.77,332.20000000000005,1.157,0.0,144,492377783,-1145906876,1.157,15,2019-01-17 00:04:21
0,333.4,56,10032.98,333.4,1.166,0.0,142,492377732,-1145908049,1.166,15,2019-01-17 00:04:28
0,334.4,56,10036.72,334.4,1.157,0.0,141,492377876,-1145908536,1.157,15,2019-01-17 00:04:31
0,334.4,55,10036.98,334.4,1.148,0.5,141,492377862,-1145908581,1.148,15,2019-01-17 00:04:32
