0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
altitude: 338.6 [m],cadence: 54 [rpm],distance: 123.71 [m],enhanced_altitude: 338.6 [m],enhanced_speed: 0.84 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 97 [bpm],position_lat: 492381712 [semicircles],position_long: -1145952912 [semicircles],speed: 0.84 [m/s],temperature: 30 [C],timestamp: 2019-01-16 22:57:14,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 338.79999999999995 [m],cadence: 54 [rpm],distance: 125.62 [m],enhanced_altitude: 338.79999999999995 [m],enhanced_speed: 0.858 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 101 [bpm],position_lat: 492381690 [semicircles],position_long: -1145952641 [semicircles],speed: 0.858 [m/s],temperature: 30 [C],timestamp: 2019-01-16 22:57:15,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 338.79999999999995 [m],cadence: 54 [rpm],distance: 125.62 [m],enhanced_altitude: 338.79999999999995 [m],enhanced_speed: 0.896 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 104 [bpm],position_lat: 492381690 [semicircles],position_long: -1145952641 [semicircles],speed: 0.896 [m/s],temperature: 30 [C],timestamp: 2019-01-16 22:57:16,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 338.79999999999995 [m],cadence: 55 [rpm],distance: 126.71 [m],enhanced_altitude: 338.79999999999995 [m],enhanced_speed: 0.97 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 109 [bpm],position_lat: 492381685 [semicircles],position_long: -1145952486 [semicircles],speed: 0.97 [m/s],temperature: 30 [C],timestamp: 2019-01-16 22:57:17,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 338.79999999999995 [m],cadence: 55 [rpm],distance: 127.27 [m],enhanced_altitude: 338.79999999999995 [m],enhanced_speed: 0.97 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 114 [bpm],position_lat: 492381708 [semicircles],position_long: -1145952390 [semicircles],speed: 0.97 [m/s],temperature: 30 [C],timestamp: 2019-01-16 22:57:18,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 338.79999999999995 [m],cadence: 55 [rpm],distance: 128.29 [m],enhanced_altitude: 338.79999999999995 [m],enhanced_speed: 0.896 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 114 [bpm],position_lat: 492381744 [semicircles],position_long: -1145952253 [semicircles],speed: 0.896 [m/s],temperature: 30 [C],timestamp: 2019-01-16 22:57:19,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 338.79999999999995 [m],cadence: 56 [rpm],distance: 129.36 [m],enhanced_altitude: 338.79999999999995 [m],enhanced_speed: 0.896 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 114 [bpm],position_lat: 492381769 [semicircles],position_long: -1145952102 [semicircles],speed: 0.896 [m/s],temperature: 30 [C],timestamp: 2019-01-16 22:57:20,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 338.4 [m],cadence: 59 [rpm],distance: 134.69 [m],enhanced_altitude: 338.4 [m],enhanced_speed: 1.026 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 115 [bpm],position_lat: 492381811 [semicircles],position_long: -1145951358 [semicircles],speed: 1.026 [m/s],temperature: 30 [C],timestamp: 2019-01-16 22:57:23,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 338.0 [m],cadence: 60 [rpm],distance: 137.73 [m],enhanced_altitude: 338.0 [m],enhanced_speed: 1.073 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 115 [bpm],position_lat: 492381529 [semicircles],position_long: -1145951116 [semicircles],speed: 1.073 [m/s],temperature: 30 [C],timestamp: 2019-01-16 22:57:26,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 337.6 [m],cadence: 60 [rpm],distance: 138.77 [m],enhanced_altitude: 337.6 [m],enhanced_speed: 1.054 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 115 [bpm],position_lat: 492381424 [semicircles],position_long: -1145951061 [semicircles],speed: 1.054 [m/s],temperature: 30 [C],timestamp: 2019-01-16 22:57:28,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 337.4 [m],cadence: 61 [rpm],distance: 140.72 [m],enhanced_altitude: 337.4 [m],enhanced_speed: 1.045 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 118 [bpm],position_lat: 492381256 [semicircles],position_long: -1145950875 [semicircles],speed: 1.045 [m/s],temperature: 29 [C],timestamp: 2019-01-16 22:57:30,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 337.0 [m],cadence: 61 [rpm],distance: 144.35 [m],enhanced_altitude: 337.0 [m],enhanced_speed: 1.054 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 115 [bpm],position_lat: 492380878 [semicircles],position_long: -1145950785 [semicircles],speed: 1.054 [m/s],temperature: 29 [C],timestamp: 2019-01-16 22:57:32,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 336.79999999999995 [m],cadence: 61 [rpm],distance: 145.04 [m],enhanced_altitude: 336.79999999999995 [m],enhanced_speed: 1.054 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 112 [bpm],position_lat: 492380865 [semicircles],position_long: -1145950662 [semicircles],speed: 1.054 [m/s],temperature: 29 [C],timestamp: 2019-01-16 22:57:33,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 336.6 [m],cadence: 57 [rpm],distance: 148.05 [m],enhanced_altitude: 336.6 [m],enhanced_speed: 1.036 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 111 [bpm],position_lat: 492380549 [semicircles],position_long: -1145950547 [semicircles],speed: 1.036 [m/s],temperature: 29 [C],timestamp: 2019-01-16 22:57:36,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 335.4 [m],cadence: 58 [rpm],distance: 152.42 [m],enhanced_altitude: 335.4 [m],enhanced_speed: 1.054 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 110 [bpm],position_lat: 492380085 [semicircles],position_long: -1145950471 [semicircles],speed: 1.054 [m/s],temperature: 29 [C],timestamp: 2019-01-16 22:57:41,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 335.20000000000005 [m],cadence: 61 [rpm],distance: 161.21 [m],enhanced_altitude: 335.20000000000005 [m],enhanced_speed: 1.176 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 109 [bpm],position_lat: 492379131 [semicircles],position_long: -1145950418 [semicircles],speed: 1.176 [m/s],temperature: 29 [C],timestamp: 2019-01-16 22:57:46,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 335.0 [m],cadence: 59 [rpm],distance: 165.62 [m],enhanced_altitude: 335.0 [m],enhanced_speed: 1.241 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 108 [bpm],position_lat: 492378878 [semicircles],position_long: -1145949880 [semicircles],speed: 1.241 [m/s],temperature: 29 [C],timestamp: 2019-01-16 22:57:48,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 335.0 [m],cadence: 57 [rpm],distance: 167.54 [m],enhanced_altitude: 335.0 [m],enhanced_speed: 1.278 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 105 [bpm],position_lat: 492378798 [semicircles],position_long: -1145949624 [semicircles],speed: 1.278 [m/s],temperature: 29 [C],timestamp: 2019-01-16 22:57:49,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 335.20000000000005 [m],cadence: 57 [rpm],distance: 169.35 [m],enhanced_altitude: 335.20000000000005 [m],enhanced_speed: 1.334 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 102 [bpm],position_lat: 492378757 [semicircles],position_long: -1145949372 [semicircles],speed: 1.334 [m/s],temperature: 29 [C],timestamp: 2019-01-16 22:57:50,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 335.20000000000005 [m],cadence: 57 [rpm],distance: 172.66 [m],enhanced_altitude: 335.20000000000005 [m],enhanced_speed: 1.409 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 105 [bpm],position_lat: 492378670 [semicircles],position_long: -1145948915 [semicircles],speed: 1.409 [m/s],temperature: 29 [C],timestamp: 2019-01-16 22:57:52,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 335.20000000000005 [m],cadence: 57 [rpm],distance: 192.7 [m],enhanced_altitude: 335.20000000000005 [m],enhanced_speed: 1.614 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 104 [bpm],position_lat: 492378591 [semicircles],position_long: -1145946086 [semicircles],speed: 1.614 [m/s],temperature: 29 [C],timestamp: 2019-01-16 22:58:04,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 335.4 [m],cadence: 55 [rpm],distance: 205.4 [m],enhanced_altitude: 335.4 [m],enhanced_speed: 1.586 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 103 [bpm],position_lat: 492378412 [semicircles],position_long: -1145944292 [semicircles],speed: 1.586 [m/s],temperature: 29 [C],timestamp: 2019-01-16 22:58:13,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 335.20000000000005 [m],cadence: 58 [rpm],distance: 221.01 [m],enhanced_altitude: 335.20000000000005 [m],enhanced_speed: 1.596 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 101 [bpm],position_lat: 492377764 [semicircles],position_long: -1145942430 [semicircles],speed: 1.596 [m/s],temperature: 28 [C],timestamp: 2019-01-16 22:58:38,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 335.79999999999995 [m],cadence: 59 [rpm],distance: 228.24 [m],enhanced_altitude: 335.79999999999995 [m],enhanced_speed: 1.568 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 99 [bpm],position_lat: 492377757 [semicircles],position_long: -1145941411 [semicircles],speed: 1.568 [m/s],temperature: 28 [C],timestamp: 2019-01-16 22:58:43,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 335.79999999999995 [m],cadence: 60 [rpm],distance: 235.67 [m],enhanced_altitude: 335.79999999999995 [m],enhanced_speed: 1.633 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 95 [bpm],position_lat: 492377706 [semicircles],position_long: -1145940358 [semicircles],speed: 1.633 [m/s],temperature: 28 [C],timestamp: 2019-01-16 22:58:48,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 336.0 [m],cadence: 60 [rpm],distance: 243.96 [m],enhanced_altitude: 336.0 [m],enhanced_speed: 1.698 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 98 [bpm],position_lat: 492377600 [semicircles],position_long: -1145939188 [semicircles],speed: 1.698 [m/s],temperature: 28 [C],timestamp: 2019-01-16 22:58:53,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 335.79999999999995 [m],cadence: 61 [rpm],distance: 245.88 [m],enhanced_altitude: 335.79999999999995 [m],enhanced_speed: 1.708 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 101 [bpm],position_lat: 492377558 [semicircles],position_long: -1145938920 [semicircles],speed: 1.708 [m/s],temperature: 28 [C],timestamp: 2019-01-16 22:58:54,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 336.0 [m],cadence: 61 [rpm],distance: 247.34 [m],enhanced_altitude: 336.0 [m],enhanced_speed: 1.708 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 104 [bpm],position_lat: 492377531 [semicircles],position_long: -1145938714 [semicircles],speed: 1.708 [m/s],temperature: 28 [C],timestamp: 2019-01-16 22:58:55,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 336.0 [m],cadence: 60 [rpm],distance: 250.37 [m],enhanced_altitude: 336.0 [m],enhanced_speed: 1.698 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 108 [bpm],position_lat: 492377565 [semicircles],position_long: -1145938285 [semicircles],speed: 1.698 [m/s],temperature: 28 [C],timestamp: 2019-01-16 22:58:57,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 335.20000000000005 [m],cadence: 59 [rpm],distance: 265.86 [m],enhanced_altitude: 335.20000000000005 [m],enhanced_speed: 1.633 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 105 [bpm],position_lat: 492378098 [semicircles],position_long: -1145936176 [semicircles],speed: 1.633 [m/s],temperature: 28 [C],timestamp: 2019-01-16 22:59:08,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 336.0 [m],cadence: 58 [rpm],distance: 277.19 [m],enhanced_altitude: 336.0 [m],enhanced_speed: 1.465 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 102 [bpm],position_lat: 492378033 [semicircles],position_long: -1145934574 [semicircles],speed: 1.465 [m/s],temperature: 27 [C],timestamp: 2019-01-16 22:59:17,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 335.6 [m],cadence: 59 [rpm],distance: 292.07 [m],enhanced_altitude: 335.6 [m],enhanced_speed: 1.465 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 105 [bpm],position_lat: 492378014 [semicircles],position_long: -1145932462 [semicircles],speed: 1.465 [m/s],temperature: 27 [C],timestamp: 2019-01-16 22:59:27,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 335.6 [m],cadence: 59 [rpm],distance: 294.84 [m],enhanced_altitude: 335.6 [m],enhanced_speed: 1.456 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 108 [bpm],position_lat: 492378072 [semicircles],position_long: -1145932066 [semicircles],speed: 1.456 [m/s],temperature: 27 [C],timestamp: 2019-01-16 22:59:29,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 335.6 [m],cadence: 59 [rpm],distance: 298.6 [m],enhanced_altitude: 335.6 [m],enhanced_speed: 1.474 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 114 [bpm],position_lat: 492378128 [semicircles],position_long: -1145931532 [semicircles],speed: 1.474 [m/s],temperature: 27 [C],timestamp: 2019-01-16 22:59:31,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 335.79999999999995 [m],cadence: 58 [rpm],distance: 300.48 [m],enhanced_altitude: 335.79999999999995 [m],enhanced_speed: 1.484 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 119 [bpm],position_lat: 492378160 [semicircles],position_long: -1145931266 [semicircles],speed: 1.484 [m/s],temperature: 27 [C],timestamp: 2019-01-16 22:59:32,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 336.4 [m],cadence: 57 [rpm],distance: 313.88 [m],enhanced_altitude: 336.4 [m],enhanced_speed: 1.54 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 125 [bpm],position_lat: 492378118 [semicircles],position_long: -1145929379 [semicircles],speed: 1.54 [m/s],temperature: 27 [C],timestamp: 2019-01-16 22:59:40,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 336.4 [m],cadence: 57 [rpm],distance: 315.64 [m],enhanced_altitude: 336.4 [m],enhanced_speed: 1.549 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 125 [bpm],position_lat: 492378115 [semicircles],position_long: -1145929129 [semicircles],speed: 1.549 [m/s],temperature: 27 [C],timestamp: 2019-01-16 22:59:41,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 336.4 [m],cadence: 57 [rpm],distance: 317.46 [m],enhanced_altitude: 336.4 [m],enhanced_speed: 1.558 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 125 [bpm],position_lat: 492378067 [semicircles],position_long: -1145928868 [semicircles],speed: 1.558 [m/s],temperature: 27 [C],timestamp: 2019-01-16 22:59:42,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 336.79999999999995 [m],cadence: 57 [rpm],distance: 328.16 [m],enhanced_altitude: 336.79999999999995 [m],enhanced_speed: 1.614 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 122 [bpm],position_lat: 492377754 [semicircles],position_long: -1145927375 [semicircles],speed: 1.614 [m/s],temperature: 27 [C],timestamp: 2019-01-16 22:59:47,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 337.0 [m],cadence: 59 [rpm],distance: 336.25 [m],enhanced_altitude: 337.0 [m],enhanced_speed: 1.661 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 119 [bpm],position_lat: 492377566 [semicircles],position_long: -1145926238 [semicircles],speed: 1.661 [m/s],temperature: 27 [C],timestamp: 2019-01-16 22:59:51,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 337.6 [m],cadence: 59 [rpm],distance: 343.1 [m],enhanced_altitude: 337.6 [m],enhanced_speed: 1.698 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 119 [bpm],position_lat: 492377776 [semicircles],position_long: -1145925264 [semicircles],speed: 1.698 [m/s],temperature: 27 [C],timestamp: 2019-01-16 22:59:55,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 338.0 [m],cadence: 61 [rpm],distance: 364.64 [m],enhanced_altitude: 338.0 [m],enhanced_speed: 1.764 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 117 [bpm],position_lat: 492377825 [semicircles],position_long: -1145922227 [semicircles],speed: 1.764 [m/s],temperature: 27 [C],timestamp: 2019-01-16 23:00:07,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 338.6 [m],cadence: 58 [rpm],distance: 372.93 [m],enhanced_altitude: 338.6 [m],enhanced_speed: 1.67 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 115 [bpm],position_lat: 492377854 [semicircles],position_long: -1145921058 [semicircles],speed: 1.67 [m/s],temperature: 27 [C],timestamp: 2019-01-16 23:00:13,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 339.79999999999995 [m],cadence: 59 [rpm],distance: 382.21 [m],enhanced_altitude: 339.79999999999995 [m],enhanced_speed: 1.568 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 114 [bpm],position_lat: 492377881 [semicircles],position_long: -1145919750 [semicircles],speed: 1.568 [m/s],temperature: 26 [C],timestamp: 2019-01-16 23:00:20,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 340.4 [m],cadence: 53 [rpm],distance: 396.35 [m],enhanced_altitude: 340.4 [m],enhanced_speed: 1.437 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 111 [bpm],position_lat: 492378136 [semicircles],position_long: -1145917788 [semicircles],speed: 1.437 [m/s],temperature: 26 [C],timestamp: 2019-01-16 23:00:32,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 340.4 [m],cadence: 55 [rpm],distance: 409.65 [m],enhanced_altitude: 340.4 [m],enhanced_speed: 1.484 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 114 [bpm],position_lat: 492378233 [semicircles],position_long: -1145915901 [semicircles],speed: 1.484 [m/s],temperature: 26 [C],timestamp: 2019-01-16 23:00:41,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 340.6 [m],cadence: 55 [rpm],distance: 412.47 [m],enhanced_altitude: 340.6 [m],enhanced_speed: 1.474 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 119 [bpm],position_lat: 492378193 [semicircles],position_long: -1145915514 [semicircles],speed: 1.474 [m/s],temperature: 26 [C],timestamp: 2019-01-16 23:00:43,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 340.6 [m],cadence: 56 [rpm],distance: 421.17 [m],enhanced_altitude: 340.6 [m],enhanced_speed: 1.474 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 119 [bpm],position_lat: 492378096 [semicircles],position_long: -1145914291 [semicircles],speed: 1.474 [m/s],temperature: 26 [C],timestamp: 2019-01-16 23:00:49,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 340.6 [m],cadence: 55 [rpm],distance: 424.96 [m],enhanced_altitude: 340.6 [m],enhanced_speed: 1.465 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 116 [bpm],position_lat: 492378090 [semicircles],position_long: -1145913752 [semicircles],speed: 1.465 [m/s],temperature: 26 [C],timestamp: 2019-01-16 23:00:52,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 340.20000000000005 [m],cadence: 57 [rpm],distance: 433.34 [m],enhanced_altitude: 340.20000000000005 [m],enhanced_speed: 1.428 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 115 [bpm],position_lat: 492378006 [semicircles],position_long: -1145912571 [semicircles],speed: 1.428 [m/s],temperature: 26 [C],timestamp: 2019-01-16 23:00:59,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 340.0 [m],cadence: 0 [rpm],distance: 434.26 [m],enhanced_altitude: 340.0 [m],enhanced_speed: 0.0 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 111 [bpm],position_lat: 492377994 [semicircles],position_long: -1145912415 [semicircles],speed: 0.0 [m/s],temperature: 26 [C],timestamp: 2019-01-16 23:01:03,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
